,Batter,Batter_Handedness,Pitcher_Handedness,Stadium,Batter_Home,Date,Position_In_Lineup,Pitcher,Batting_Average,Number_Of_Plate_Appearances,Batter_Age,Batter_Exp,Pitcher_Age,Pitcher_Exp,Number_Of_Hits,ERA,Stadium_Turf,Stadium_Dome,Difference_Batter_And_Pitcher,Hit,No_Hit,DateTime,Hit_Prob
10090,519,0,0,WSH,0,2015-05-19,2,246,0.244,5,35,11,30,9,2,4.73,0,0,0,1,0,2015-05-19,0.4
10091,833,0,0,WSH,0,2015-05-19,3,246,0.333,5,38,11,30,9,2,4.73,0,0,0,1,0,2015-05-19,0.4
10092,355,1,0,WSH,0,2015-05-19,4,246,0.336,5,28,9,30,9,1,4.73,0,0,1,1,0,2015-05-19,0.2
10093,639,0,0,WSH,0,2015-05-19,5,246,0.242,5,36,15,30,9,1,4.73,0,0,0,1,0,2015-05-19,0.2
10094,305,0,0,WSH,0,2015-05-19,6,246,0.311,4,33,11,30,9,1,4.73,0,0,0,1,0,2015-05-19,0.25
10095,729,3,0,WSH,0,2015-05-19,7,246,0.267,4,33,8,30,9,0,4.73,0,0,1,0,1,2015-05-19,0.0
10096,731,0,0,WSH,0,2015-05-19,8,246,0.238,4,29,7,30,9,0,4.73,0,0,0,0,1,2015-05-19,0.0
10097,777,0,0,WSH,0,2015-05-19,9,246,0.0,1,35,13,30,9,0,4.73,0,0,0,0,1,2015-05-19,0.0
10098,230,1,0,BAL,1,2015-05-19,1,222,0.255,5,38,11,36,7,1,3.24,0,0,1,1,0,2015-05-19,0.2
10099,414,1,0,BAL,1,2015-05-19,2,222,0.254,4,31,8,36,7,0,3.24,0,0,1,0,1,2015-05-19,0.0
10100,186,1,0,BAL,1,2015-05-19,3,222,0.26,4,38,16,36,7,2,3.24,0,0,1,1,0,2015-05-19,0.5
10101,441,0,0,BAL,1,2015-05-19,4,222,0.347,4,40,16,36,7,2,3.24,0,0,0,1,0,2015-05-19,0.5
10102,91,1,0,BAL,1,2015-05-19,5,222,0.255,4,33,10,36,7,1,3.24,0,0,1,1,0,2015-05-19,0.25
10103,707,1,0,BAL,1,2015-05-19,6,222,0.227,4,33,11,36,7,0,3.24,0,0,1,0,1,2015-05-19,0.0
10104,617,0,0,BAL,1,2015-05-19,7,222,0.173,4,29,8,36,7,0,3.24,0,0,0,0,1,2015-05-19,0.0
10105,189,1,0,BAL,1,2015-05-19,8,222,0.186,4,32,6,36,7,0,3.24,0,0,1,0,1,2015-05-19,0.0
10106,858,0,0,BAL,1,2015-05-19,9,222,0.118,4,30,7,36,7,0,3.24,0,0,0,0,1,2015-05-19,0.0
10107,388,0,0,BAL,0,2015-05-19,1,196,0.275,5,28,9,28,8,1,7.47,0,0,0,1,0,2015-05-19,0.2
10108,500,3,0,BAL,0,2015-05-19,2,196,0.346,5,32,6,28,8,2,7.47,0,0,1,1,0,2015-05-19,0.4
10109,614,0,0,BAL,0,2015-05-19,3,196,0.331,5,35,14,28,8,1,7.47,0,0,0,1,0,2015-05-19,0.2
10110,826,1,0,BAL,0,2015-05-19,4,196,0.22,5,34,13,28,8,0,7.47,0,0,1,0,1,2015-05-19,0.0
10111,753,0,0,BAL,0,2015-05-19,5,196,0.202,4,37,13,28,8,2,7.47,0,0,0,1,0,2015-05-19,0.5
10112,357,1,0,BAL,0,2015-05-19,6,196,0.268,4,32,8,28,8,1,7.47,0,0,1,1,0,2015-05-19,0.25
10113,18,0,0,BAL,0,2015-05-19,7,196,0.184,4,38,13,28,8,1,7.47,0,0,0,1,0,2015-05-19,0.25
10114,1,1,0,BAL,0,2015-05-19,8,196,0.236,4,36,10,28,8,3,7.47,0,0,1,1,0,2015-05-19,0.75
10115,96,0,0,BAL,0,2015-05-19,9,196,0.268,4,34,7,28,8,2,7.47,0,0,0,1,0,2015-05-19,0.5
10116,322,3,0,TOR,1,2015-05-19,1,297,0.279,4,36,12,28,6,2,4.17,1,1,1,1,0,2015-05-19,0.5
10117,667,0,0,TOR,1,2015-05-19,2,297,0.28,4,29,10,28,6,1,4.17,1,1,0,1,0,2015-05-19,0.25
10118,382,0,0,TOR,1,2015-05-19,3,297,0.232,4,40,20,28,6,0,4.17,1,1,0,0,1,2015-05-19,0.0
10119,635,1,0,TOR,1,2015-05-19,4,297,0.299,4,33,9,28,6,1,4.17,1,1,1,1,0,2015-05-19,0.25
10120,623,0,0,TOR,1,2015-05-19,5,297,0.225,4,37,11,28,6,0,4.17,1,1,0,0,1,2015-05-19,0.0
10122,739,0,0,TOR,1,2015-05-19,7,297,0.173,4,37,14,28,6,2,4.17,1,1,0,1,0,2015-05-19,0.5
10123,428,0,0,TOR,1,2015-05-19,8,297,0.063,4,31,3,28,6,0,4.17,1,1,0,0,1,2015-05-19,0.0
10124,232,0,0,TOR,1,2015-05-19,9,297,0.264,4,33,7,28,6,0,4.17,1,1,0,0,1,2015-05-19,0.0
10125,828,0,1,TOR,0,2015-05-19,1,20,0.316,4,35,10,33,9,1,2.25,1,1,1,1,0,2015-05-19,0.25
10126,219,0,1,TOR,0,2015-05-19,2,20,0.229,4,40,15,33,9,0,2.25,1,1,1,0,1,2015-05-19,0.0
10127,126,0,1,TOR,0,2015-05-19,3,20,0.235,4,37,16,33,9,0,2.25,1,1,1,0,1,2015-05-19,0.0
10128,803,0,1,TOR,0,2015-05-19,4,20,0.304,4,37,14,33,9,2,2.25,1,1,1,1,0,2015-05-19,0.5
10129,590,0,1,TOR,0,2015-05-19,5,20,0.333,3,36,9,33,9,1,2.25,1,1,1,1,0,2015-05-19,0.3333333333333333
10130,165,0,1,TOR,0,2015-05-19,6,20,0.365,4,37,4,33,9,0,2.25,1,1,1,0,1,2015-05-19,0.0
10131,163,0,1,TOR,0,2015-05-19,7,20,0.233,4,31,8,33,9,0,2.25,1,1,1,0,1,2015-05-19,0.0
10133,574,1,1,TOR,0,2015-05-19,9,20,0.239,3,32,8,33,9,0,2.25,1,1,0,0,1,2015-05-19,0.0
10134,119,0,0,DET,1,2015-05-19,1,95,0.286,5,35,13,36,15,3,5.6,0,0,0,1,0,2015-05-19,0.6
10135,347,1,0,DET,1,2015-05-19,2,95,0.319,5,33,11,36,15,2,5.6,0,0,1,1,0,2015-05-19,0.4
10136,448,0,0,DET,1,2015-05-19,3,95,0.259,5,37,14,36,15,2,5.6,0,0,0,1,0,2015-05-19,0.4
10137,45,1,0,DET,1,2015-05-19,4,95,0.295,5,37,12,36,15,2,5.6,0,0,1,1,0,2015-05-19,0.4
10138,716,0,0,DET,1,2015-05-19,5,95,0.245,4,42,18,36,15,1,5.6,0,0,0,1,0,2015-05-19,0.25
10139,471,0,0,DET,1,2015-05-19,6,95,0.226,4,33,8,36,15,0,5.6,0,0,0,0,1,2015-05-19,0.0
10140,717,3,0,DET,1,2015-05-19,7,95,0.429,4,27,5,36,15,2,5.6,0,0,1,1,0,2015-05-19,0.5
10141,191,0,0,DET,1,2015-05-19,8,95,0.219,4,32,3,36,15,1,5.6,0,0,0,1,0,2015-05-19,0.25
10142,794,0,0,DET,1,2015-05-19,9,95,0.154,4,34,10,36,15,0,5.6,0,0,0,0,1,2015-05-19,0.0
10143,508,1,0,DET,0,2015-05-19,1,133,0.324,4,30,5,31,6,0,3.73,0,0,1,0,1,2015-05-19,0.0
10144,670,0,0,DET,0,2015-05-19,2,133,0.314,4,38,14,31,6,0,3.73,0,0,0,0,1,2015-05-19,0.0
10145,505,0,0,DET,0,2015-05-19,3,133,0.331,4,37,18,31,6,1,3.73,0,0,0,1,0,2015-05-19,0.25
10146,553,0,0,DET,0,2015-05-19,4,133,0.26,4,33,10,31,6,1,3.73,0,0,0,1,0,2015-05-19,0.25
10147,89,0,0,DET,0,2015-05-19,5,133,0.273,4,30,3,31,6,0,3.73,0,0,0,0,1,2015-05-19,0.0
10148,58,1,0,DET,0,2015-05-19,6,133,0.333,4,30,4,31,6,1,3.73,0,0,1,1,0,2015-05-19,0.25
10150,542,0,0,DET,0,2015-05-19,8,133,0.3,4,33,9,31,6,0,3.73,0,0,0,0,1,2015-05-19,0.0
10151,296,0,0,DET,0,2015-05-19,9,133,0.339,3,30,3,31,6,0,3.73,0,0,0,0,1,2015-05-19,0.0
10152,514,1,0,MIA,1,2015-05-19,1,86,0.309,5,30,7,34,6,2,3.7,1,1,1,1,0,2015-05-19,0.4
10153,419,0,0,MIA,1,2015-05-19,2,86,0.28,4,34,10,34,6,1,3.7,1,1,0,1,0,2015-05-19,0.25
10154,381,0,0,MIA,1,2015-05-19,3,86,0.319,4,33,10,34,6,0,3.7,1,1,0,0,1,2015-05-19,0.0
10155,575,1,0,MIA,1,2015-05-19,4,86,0.266,3,33,7,34,6,0,3.7,1,1,1,0,1,2015-05-19,0.0
10156,331,0,0,MIA,1,2015-05-19,5,86,0.342,4,30,3,34,6,2,3.7,1,1,0,1,0,2015-05-19,0.5
10157,793,0,0,MIA,1,2015-05-19,6,86,0.259,4,29,8,34,6,0,3.7,1,1,0,0,1,2015-05-19,0.0
10158,402,0,0,MIA,1,2015-05-19,7,86,0.229,4,37,5,34,6,1,3.7,1,1,0,1,0,2015-05-19,0.25
10159,778,0,0,MIA,1,2015-05-19,8,86,0.181,4,30,7,34,6,2,3.7,1,1,0,1,0,2015-05-19,0.5
10160,162,0,0,MIA,1,2015-05-19,9,86,0.214,2,33,10,34,6,0,3.7,1,1,0,0,1,2015-05-19,0.0
10161,461,1,0,MIA,0,2015-05-19,1,224,0.403,4,30,3,33,10,1,5.52,1,1,1,1,0,2015-05-19,0.25
10162,161,0,0,MIA,0,2015-05-19,2,224,0.268,4,37,14,33,10,1,5.52,1,1,0,1,0,2015-05-19,0.25
10163,338,0,0,MIA,0,2015-05-19,3,224,0.243,4,31,11,33,10,1,5.52,1,1,0,1,0,2015-05-19,0.25
10164,206,0,0,MIA,0,2015-05-19,4,224,0.272,3,30,8,33,10,0,5.52,1,1,0,0,1,2015-05-19,0.0
10165,132,0,0,MIA,0,2015-05-19,5,224,0.218,4,29,7,33,10,0,5.52,1,1,0,0,1,2015-05-19,0.0
10166,782,1,0,MIA,0,2015-05-19,6,224,0.183,4,29,8,33,10,1,5.52,1,1,1,1,0,2015-05-19,0.25
10168,222,0,0,MIA,0,2015-05-19,8,224,0.302,3,31,9,33,10,1,5.52,1,1,0,1,0,2015-05-19,0.3333333333333333
10169,481,0,0,MIA,0,2015-05-19,9,224,0.071,2,34,6,33,10,0,5.52,1,1,0,0,1,2015-05-19,0.0
10170,138,0,1,NYM,1,2015-05-19,1,1,0.277,5,33,10,34,9,2,3.72,0,0,1,1,0,2015-05-19,0.4
10171,131,0,1,NYM,1,2015-05-19,2,1,0.269,5,29,7,34,9,3,3.72,0,0,1,1,0,2015-05-19,0.6
10172,429,0,1,NYM,1,2015-05-19,3,1,0.315,4,40,15,34,9,0,3.72,0,0,1,0,1,2015-05-19,0.0
10173,24,0,1,NYM,1,2015-05-19,4,1,0.303,5,38,15,34,9,2,3.72,0,0,1,1,0,2015-05-19,0.4
10174,744,0,1,NYM,1,2015-05-19,5,1,0.301,4,38,17,34,9,1,3.72,0,0,1,1,0,2015-05-19,0.25
10175,61,0,1,NYM,1,2015-05-19,6,1,0.267,5,37,13,34,9,3,3.72,0,0,1,1,0,2015-05-19,0.6
10176,570,1,1,NYM,1,2015-05-19,7,1,0.301,5,30,8,34,9,1,3.72,0,0,0,1,0,2015-05-19,0.2
10177,249,0,1,NYM,1,2015-05-19,8,1,0.139,4,32,7,34,9,1,3.72,0,0,1,1,0,2015-05-19,0.25
10178,15,0,1,NYM,1,2015-05-19,9,1,0.2,3,29,8,34,9,1,3.72,0,0,1,1,0,2015-05-19,0.3333333333333333
10179,192,1,0,NYM,0,2015-05-19,1,110,0.245,4,39,16,29,8,0,2.13,0,0,1,0,1,2015-05-19,0.0
10180,287,0,0,NYM,0,2015-05-19,2,110,0.224,4,33,3,29,8,0,2.13,0,0,0,0,1,2015-05-19,0.0
10181,244,1,0,NYM,0,2015-05-19,3,110,0.289,4,34,10,29,8,0,2.13,0,0,1,0,1,2015-05-19,0.0
10182,497,0,0,NYM,0,2015-05-19,4,110,0.241,4,41,15,29,8,1,2.13,0,0,0,1,0,2015-05-19,0.25
10183,816,1,0,NYM,0,2015-05-19,5,110,0.245,4,35,12,29,8,1,2.13,0,0,1,1,0,2015-05-19,0.25
10184,857,0,0,NYM,0,2015-05-19,6,110,0.248,4,29,8,29,8,1,2.13,0,0,0,1,0,2015-05-19,0.25
10185,302,0,0,NYM,0,2015-05-19,7,110,0.2,4,37,7,29,8,0,2.13,0,0,0,0,1,2015-05-19,0.0
10186,345,1,0,NYM,0,2015-05-19,8,110,0.188,2,34,9,29,8,0,2.13,0,0,1,0,1,2015-05-19,0.0
10187,67,0,0,NYM,0,2015-05-19,9,110,0.27,3,31,8,29,8,1,2.13,0,0,0,1,0,2015-05-19,0.3333333333333333
10188,785,1,0,ATL,1,2015-05-19,1,187,0.242,5,30,8,29,7,1,5.32,0,0,1,1,0,2015-05-19,0.2
10189,830,0,0,ATL,1,2015-05-19,2,187,0.231,4,31,6,29,7,2,5.32,0,0,0,1,0,2015-05-19,0.5
10190,687,0,0,ATL,1,2015-05-19,3,187,0.273,4,35,13,29,7,1,5.32,0,0,0,1,0,2015-05-19,0.25
10191,346,1,0,ATL,1,2015-05-19,4,187,0.275,4,36,11,29,7,1,5.32,0,0,1,1,0,2015-05-19,0.25
10192,835,0,0,ATL,1,2015-05-19,5,187,0.301,4,33,10,29,7,1,5.32,0,0,0,1,0,2015-05-19,0.25
10193,855,1,0,ATL,1,2015-05-19,6,187,0.319,3,41,13,29,7,1,5.32,0,0,1,1,0,2015-05-19,0.3333333333333333
10194,563,3,0,ATL,1,2015-05-19,7,187,0.214,4,35,14,29,7,1,5.32,0,0,1,1,0,2015-05-19,0.25
10195,460,0,0,ATL,1,2015-05-19,8,187,0.138,4,37,12,29,7,0,5.32,0,0,0,0,1,2015-05-19,0.0
10196,476,0,0,ATL,1,2015-05-19,9,187,0.0,2,30,9,29,7,0,5.32,0,0,0,0,1,2015-05-19,0.0
10197,359,1,0,ATL,0,2015-05-19,1,8,0.274,4,30,7,30,9,0,6.44,0,0,1,0,1,2015-05-19,0.0
10198,142,0,0,ATL,0,2015-05-19,2,8,0.273,4,35,6,30,9,0,6.44,0,0,0,0,1,2015-05-19,0.0
10199,620,1,0,ATL,0,2015-05-19,3,8,0.304,4,31,11,30,9,0,6.44,0,0,1,0,1,2015-05-19,0.0
10200,554,1,0,ATL,0,2015-05-19,4,8,0.298,4,37,15,30,9,0,6.44,0,0,1,0,1,2015-05-19,0.0
10201,207,3,0,ATL,0,2015-05-19,5,8,0.6,3,31,3,30,9,1,6.44,0,0,1,1,0,2015-05-19,0.3333333333333333
10202,343,1,0,ATL,0,2015-05-19,6,8,0.306,4,44,19,30,9,1,6.44,0,0,1,1,0,2015-05-19,0.25
10203,599,0,0,ATL,0,2015-05-19,7,8,0.259,4,31,9,30,9,0,6.44,0,0,0,0,1,2015-05-19,0.0
10204,796,0,0,ATL,0,2015-05-19,8,8,0.253,4,33,14,30,9,1,6.44,0,0,0,1,0,2015-05-19,0.25
10205,203,0,0,ATL,0,2015-05-19,9,8,0.125,2,29,7,30,9,0,6.44,0,0,0,0,1,2015-05-19,0.0
10207,202,0,1,BOS,1,2015-05-19,2,80,0.227,5,32,12,34,10,0,5.1,0,0,1,0,1,2015-05-19,0.0
10208,26,1,1,BOS,1,2015-05-19,3,80,0.348,4,36,12,34,10,2,5.1,0,0,0,1,0,2015-05-19,0.5
10209,438,0,1,BOS,1,2015-05-19,4,80,0.258,4,41,21,34,10,1,5.1,0,0,1,1,0,2015-05-19,0.25
10210,827,0,1,BOS,1,2015-05-19,5,80,0.322,4,34,7,34,10,1,5.1,0,0,1,1,0,2015-05-19,0.25
10211,11,1,1,BOS,1,2015-05-19,6,80,0.29,4,35,11,34,10,1,5.1,0,0,0,1,0,2015-05-19,0.25
10212,650,0,1,BOS,1,2015-05-19,7,80,0.25,3,33,4,34,10,1,5.1,0,0,1,1,0,2015-05-19,0.3333333333333333
10213,229,0,1,BOS,1,2015-05-19,8,80,0.188,4,36,9,34,10,1,5.1,0,0,1,1,0,2015-05-19,0.25
10214,101,0,1,BOS,1,2015-05-19,9,80,0.268,3,28,6,34,10,0,5.1,0,0,1,0,1,2015-05-19,0.0
10215,457,0,0,BOS,0,2015-05-19,1,118,0.227,5,28,7,34,12,2,4.26,0,0,0,1,0,2015-05-19,0.4
10216,282,0,0,BOS,0,2015-05-19,2,118,0.28,5,37,14,34,12,2,4.26,0,0,0,1,0,2015-05-19,0.4
10217,398,1,0,BOS,0,2015-05-19,3,118,0.244,5,45,20,34,12,2,4.26,0,0,1,1,0,2015-05-19,0.4
10218,860,0,0,BOS,0,2015-05-19,4,118,0.276,5,37,15,34,12,3,4.26,0,0,0,1,0,2015-05-19,0.6
10219,831,3,0,BOS,0,2015-05-19,5,118,0.27,4,34,13,34,12,1,4.26,0,0,1,1,0,2015-05-19,0.25
10220,535,0,0,BOS,0,2015-05-19,6,118,0.174,4,39,12,34,12,2,4.26,0,0,0,1,0,2015-05-19,0.5
10221,136,3,0,BOS,0,2015-05-19,7,118,0.151,3,37,7,34,12,0,4.26,0,0,1,0,1,2015-05-19,0.0
10222,627,0,0,BOS,0,2015-05-19,8,118,0.26,4,28,8,34,12,1,4.26,0,0,0,1,0,2015-05-19,0.25
10223,386,3,0,BOS,0,2015-05-19,9,118,0.163,4,28,5,34,12,0,4.26,0,0,1,0,1,2015-05-19,0.0
10224,384,0,0,KC,1,2015-05-19,1,27,0.29,4,35,9,29,4,0,4.56,0,0,0,0,1,2015-05-19,0.0
10225,281,3,0,KC,1,2015-05-19,2,27,0.322,4,38,12,29,4,0,4.56,0,0,1,0,1,2015-05-19,0.0
10226,597,1,0,KC,1,2015-05-19,3,27,0.284,4,37,14,29,4,0,4.56,0,0,1,0,1,2015-05-19,0.0
10227,170,0,0,KC,1,2015-05-19,4,27,0.25,4,34,10,29,4,1,4.56,0,0,0,1,0,2015-05-19,0.25
10228,48,0,0,KC,1,2015-05-19,5,27,0.214,3,43,15,29,4,0,4.56,0,0,0,0,1,2015-05-19,0.0
10229,167,0,0,KC,1,2015-05-19,6,27,0.303,3,39,17,29,4,0,4.56,0,0,0,0,1,2015-05-19,0.0
10230,307,1,0,KC,1,2015-05-19,7,27,0.194,3,33,13,29,4,1,4.56,0,0,1,1,0,2015-05-19,0.3333333333333333
10231,556,0,0,KC,1,2015-05-19,8,27,0.195,3,32,8,29,4,2,4.56,0,0,0,1,0,2015-05-19,0.6666666666666666
10232,538,3,0,KC,1,2015-05-19,9,27,0.211,3,30,8,29,4,0,4.56,0,0,1,0,1,2015-05-19,0.0
10233,337,0,0,KC,0,2015-05-19,1,168,0.296,4,34,11,34,13,0,3.03,0,0,0,0,1,2015-05-19,0.0
10234,323,1,0,KC,0,2015-05-19,2,168,0.331,4,32,10,34,13,3,3.03,0,0,1,1,0,2015-05-19,0.75
10235,19,0,0,KC,0,2015-05-19,3,168,0.307,4,34,11,34,13,0,3.03,0,0,0,0,1,2015-05-19,0.0
10236,120,1,0,KC,0,2015-05-19,4,168,0.322,4,31,10,34,13,1,3.03,0,0,1,1,0,2015-05-19,0.25
10237,480,3,0,KC,0,2015-05-19,5,168,0.293,4,37,13,34,13,0,3.03,0,0,1,0,1,2015-05-19,0.0
10238,339,1,0,KC,0,2015-05-19,6,168,0.264,4,36,14,34,13,0,3.03,0,0,1,0,1,2015-05-19,0.0
10239,595,0,0,KC,0,2015-05-19,7,168,0.289,3,30,9,34,13,1,3.03,0,0,0,1,0,2015-05-19,0.3333333333333333
10240,283,0,0,KC,0,2015-05-19,8,168,0.264,3,39,15,34,13,2,3.03,0,0,0,1,0,2015-05-19,0.6666666666666666
10241,790,0,0,KC,0,2015-05-19,9,168,0.258,3,35,4,34,13,2,3.03,0,0,0,1,0,2015-05-19,0.6666666666666666
10242,218,1,1,CWS,1,2015-05-19,1,42,0.338,5,33,10,31,9,2,4.13,0,0,0,1,0,2015-05-19,0.4
10243,762,3,1,CWS,1,2015-05-19,2,42,0.185,5,30,5,31,9,1,4.13,0,0,1,1,0,2015-05-19,0.2
10244,436,1,1,CWS,1,2015-05-19,3,42,0.333,5,33,12,31,9,1,4.13,0,0,0,1,0,2015-05-19,0.2
10245,77,0,1,CWS,1,2015-05-19,4,42,0.317,4,39,12,31,9,1,4.13,0,0,1,1,0,2015-05-19,0.25
10246,335,3,1,CWS,1,2015-05-19,5,42,0.227,4,40,12,31,9,1,4.13,0,0,1,1,0,2015-05-19,0.25
10247,446,0,1,CWS,1,2015-05-19,6,42,0.276,3,39,10,31,9,1,4.13,0,0,1,1,0,2015-05-19,0.3333333333333333
10248,2,1,1,CWS,1,2015-05-19,7,42,0.232,4,37,11,31,9,1,4.13,0,0,0,1,0,2015-05-19,0.25
10249,431,0,1,CWS,1,2015-05-19,8,42,0.176,4,32,7,31,9,1,4.13,0,0,1,1,0,2015-05-19,0.25
10250,168,1,1,CWS,1,2015-05-19,9,42,0.225,4,38,11,31,9,0,4.13,0,0,0,0,1,2015-05-19,0.0
10251,184,1,0,CWS,0,2015-05-19,1,248,0.233,4,32,9,29,9,1,3.31,0,0,1,1,0,2015-05-19,0.25
10252,725,3,0,CWS,0,2015-05-19,2,248,0.259,4,36,15,29,9,0,3.31,0,0,1,0,1,2015-05-19,0.0
10253,610,0,0,CWS,0,2015-05-19,3,248,0.294,4,30,3,29,9,1,3.31,0,0,0,1,0,2015-05-19,0.25
10254,726,1,0,CWS,0,2015-05-19,4,248,0.225,4,41,12,29,9,0,3.31,0,0,1,0,1,2015-05-19,0.0
10255,214,0,0,CWS,0,2015-05-19,5,248,0.336,4,29,9,29,9,1,3.31,0,0,0,1,0,2015-05-19,0.25
10256,426,1,0,CWS,0,2015-05-19,6,248,0.25,4,33,8,29,9,0,3.31,0,0,1,0,1,2015-05-19,0.0
10257,658,0,0,CWS,0,2015-05-19,7,248,0.235,4,30,3,29,9,0,3.31,0,0,0,0,1,2015-05-19,0.0
10258,847,0,0,CWS,0,2015-05-19,8,248,0.213,3,34,12,29,9,1,3.31,0,0,0,1,0,2015-05-19,0.3333333333333333
10260,344,3,0,HOU,1,2015-05-19,1,85,0.044,2,41,15,40,11,0,3.99,0,1,1,0,1,2015-05-19,0.0
10261,478,0,0,HOU,1,2015-05-19,2,85,0.313,4,30,8,40,11,1,3.99,0,1,0,1,0,2015-05-19,0.25
10262,377,1,0,HOU,1,2015-05-19,3,85,0.315,4,33,12,40,11,1,3.99,0,1,1,1,0,2015-05-19,0.25
10263,375,0,0,HOU,1,2015-05-19,4,85,0.267,4,34,10,40,11,0,3.99,0,1,0,0,1,2015-05-19,0.0
10264,483,1,0,HOU,1,2015-05-19,5,85,0.31,4,36,8,40,11,0,3.99,0,1,1,0,1,2015-05-19,0.0
10265,187,1,0,HOU,1,2015-05-19,6,85,0.286,4,30,5,40,11,2,3.99,0,1,1,1,0,2015-05-19,0.5
10266,292,0,0,HOU,1,2015-05-19,7,85,0.268,4,30,6,40,11,3,3.99,0,1,0,1,0,2015-05-19,0.75
10267,810,1,0,HOU,1,2015-05-19,8,85,0.2,2,39,8,40,11,1,3.99,0,1,1,1,0,2015-05-19,0.5
10268,237,1,0,HOU,1,2015-05-19,9,85,0.256,4,34,10,40,11,0,3.99,0,1,1,0,1,2015-05-19,0.0
10269,353,0,0,HOU,0,2015-05-19,1,291,0.319,5,30,10,31,8,2,1.92,0,1,0,1,0,2015-05-19,0.4
10270,752,1,0,HOU,0,2015-05-19,2,291,0.209,4,35,11,31,8,1,1.92,0,1,1,1,0,2015-05-19,0.25
10271,661,0,0,HOU,0,2015-05-19,3,291,0.185,4,31,7,31,8,0,1.92,0,1,0,0,1,2015-05-19,0.0
10272,200,0,0,HOU,0,2015-05-19,4,291,0.193,4,34,6,31,8,2,1.92,0,1,0,1,0,2015-05-19,0.5
10273,286,1,0,HOU,0,2015-05-19,5,291,0.286,3,30,3,31,8,0,1.92,0,1,1,0,1,2015-05-19,0.0
10274,3,1,0,HOU,0,2015-05-19,6,291,0.243,4,34,10,31,8,2,1.92,0,1,1,1,0,2015-05-19,0.5
10275,164,0,0,HOU,0,2015-05-19,7,291,0.163,4,34,8,31,8,1,1.92,0,1,0,1,0,2015-05-19,0.25
10276,260,1,0,HOU,0,2015-05-19,8,291,0.225,4,33,10,31,8,2,1.92,0,1,1,1,0,2015-05-19,0.5
10277,754,3,0,HOU,0,2015-05-19,9,291,0.229,4,29,8,31,8,1,1.92,0,1,1,1,0,2015-05-19,0.25
10278,566,1,0,COL,1,2015-05-19,1,102,0.266,5,32,8,31,7,1,5.73,0,0,1,1,0,2015-05-19,0.2
10279,160,3,0,COL,1,2015-05-19,2,102,0.336,5,31,9,31,7,1,5.73,0,0,1,1,0,2015-05-19,0.2
10280,586,1,0,COL,1,2015-05-19,3,102,0.256,3,38,10,31,7,1,5.73,0,0,1,1,0,2015-05-19,0.3333333333333333
10281,47,1,0,COL,1,2015-05-19,4,102,0.244,4,41,13,31,7,0,5.73,0,0,1,0,1,2015-05-19,0.0
10282,466,0,0,COL,1,2015-05-19,5,102,0.35,4,28,7,31,7,3,5.73,0,0,0,1,0,2015-05-19,0.75
10283,90,1,0,COL,1,2015-05-19,6,102,0.148,4,42,16,31,7,1,5.73,0,0,1,1,0,2015-05-19,0.25
10284,515,1,0,COL,1,2015-05-19,7,102,0.268,4,29,5,31,7,1,5.73,0,0,1,1,0,2015-05-19,0.25
10285,817,0,0,COL,1,2015-05-19,8,102,0.257,4,41,12,31,7,1,5.73,0,0,0,1,0,2015-05-19,0.25
10286,704,0,0,COL,1,2015-05-19,9,102,0.125,2,42,14,31,7,1,5.73,0,0,0,1,0,2015-05-19,0.5
10287,582,1,0,COL,0,2015-05-19,1,231,0.273,4,34,10,42,14,0,1.82,0,0,1,0,1,2015-05-19,0.0
10288,549,0,0,COL,0,2015-05-19,2,231,0.285,4,36,13,42,14,1,1.82,0,0,0,1,0,2015-05-19,0.25
10289,751,1,0,COL,0,2015-05-19,3,231,0.203,4,35,12,42,14,0,1.82,0,0,1,0,1,2015-05-19,0.0
10290,631,0,0,COL,0,2015-05-19,4,231,0.273,4,29,8,42,14,0,1.82,0,0,0,0,1,2015-05-19,0.0
10291,488,0,0,COL,0,2015-05-19,5,231,0.294,4,31,5,42,14,1,1.82,0,0,0,1,0,2015-05-19,0.25
10292,735,0,0,COL,0,2015-05-19,6,231,0.307,4,37,12,42,14,2,1.82,0,0,0,1,0,2015-05-19,0.5
10293,630,3,0,COL,0,2015-05-19,7,231,0.243,3,33,3,42,14,1,1.82,0,0,1,1,0,2015-05-19,0.3333333333333333
10294,73,0,0,COL,0,2015-05-19,8,231,0.0,2,31,7,42,14,0,1.82,0,0,0,0,1,2015-05-19,0.0
10295,62,0,0,COL,0,2015-05-19,9,231,0.322,3,32,10,42,14,1,1.82,0,0,0,1,0,2015-05-19,0.3333333333333333
10296,636,3,0,SD,1,2015-05-19,1,64,0.269,4,34,13,39,13,1,3.74,0,0,1,1,0,2015-05-19,0.25
10297,677,0,0,SD,1,2015-05-19,2,64,0.29,4,28,6,39,13,1,3.74,0,0,0,1,0,2015-05-19,0.25
10298,468,1,0,SD,1,2015-05-19,3,64,0.341,4,31,10,39,13,1,3.74,0,0,1,1,0,2015-05-19,0.25
10299,852,0,0,SD,1,2015-05-19,4,64,0.266,4,30,11,39,13,0,3.74,0,0,0,0,1,2015-05-19,0.0
10300,815,1,0,SD,1,2015-05-19,5,64,0.298,4,37,13,39,13,0,3.74,0,0,1,0,1,2015-05-19,0.0
