,Batter,Batter_Handedness,Pitcher_Handedness,Stadium,Batter_Home,Date,Position_In_Lineup,Pitcher,Batting_Average,Number_Of_Plate_Appearances,Batter_Age,Batter_Exp,Pitcher_Age,Pitcher_Exp,Number_Of_Hits,ERA,Stadium_Turf,Stadium_Dome,Difference_Batter_And_Pitcher,Hit,No_Hit,DateTime,Hit_Prob
7290,154,0,0,CIN,0,2019-05-14,1,71,0.217,4,25,2,31,7,0,2.86,0,0,0,0,1,2019-05-14,0.0
7291,581,1,0,CIN,0,2019-05-14,2,71,0.207,4,37,14,31,7,1,2.86,0,0,1,1,0,2019-05-14,0.25
7292,433,0,0,CIN,0,2019-05-14,3,71,0.252,4,29,7,31,7,0,2.86,0,0,0,0,1,2019-05-14,0.0
7293,482,1,0,CIN,0,2019-05-14,4,71,0.219,4,27,4,31,7,0,2.86,0,0,1,0,1,2019-05-14,0.0
7294,678,0,0,CIN,0,2019-05-14,5,71,0.212,3,30,7,31,7,0,2.86,0,0,0,0,1,2019-05-14,0.0
7295,610,1,0,CIN,0,2019-05-14,6,71,0.233,3,31,8,31,7,0,2.86,0,0,1,0,1,2019-05-14,0.0
7296,278,0,0,CIN,0,2019-05-14,7,71,0.289,3,30,3,31,7,1,2.86,0,0,0,1,0,2019-05-14,0.3333333333333333
7297,353,0,0,CIN,0,2019-05-14,8,71,0.143,1,34,8,31,7,0,2.86,0,0,0,0,1,2019-05-14,0.0
7298,503,3,0,CIN,0,2019-05-14,9,71,0.167,3,29,7,31,7,0,2.86,0,0,1,0,1,2019-05-14,0.0
7299,429,1,0,WSH,1,2019-05-14,1,254,0.352,5,28,3,33,10,0,6.0,0,0,1,0,1,2019-05-14,0.0
7300,528,0,0,WSH,1,2019-05-14,2,254,0.284,5,25,4,33,10,2,6.0,0,0,0,1,0,2019-05-14,0.4
7301,171,1,0,WSH,1,2019-05-14,3,254,0.252,5,38,16,33,10,0,6.0,0,0,1,0,1,2019-05-14,0.0
7303,778,1,0,WSH,1,2019-05-14,5,254,0.275,4,27,6,33,10,1,6.0,0,0,1,1,0,2019-05-14,0.25
7304,284,0,0,WSH,1,2019-05-14,6,254,0.237,4,33,11,33,10,1,6.0,0,0,0,1,0,2019-05-14,0.25
7305,788,1,0,WSH,1,2019-05-14,7,254,0.202,4,27,5,33,10,1,6.0,0,0,1,1,0,2019-05-14,0.25
7306,156,0,0,WSH,1,2019-05-14,8,254,0.151,4,34,10,33,10,1,6.0,0,0,0,1,0,2019-05-14,0.25
7307,374,1,0,WSH,1,2019-05-14,9,254,0.15,3,28,5,33,10,0,6.0,0,0,1,0,1,2019-05-14,0.0
7308,170,1,0,WSH,0,2019-05-14,1,63,0.274,4,32,9,28,5,0,4.74,0,0,1,0,1,2019-05-14,0.0
7309,134,0,0,WSH,0,2019-05-14,2,63,0.25,4,23,4,28,5,1,4.74,0,0,0,1,0,2019-05-14,0.25
7310,389,1,0,WSH,0,2019-05-14,3,63,0.235,4,22,3,28,5,0,4.74,0,0,1,0,1,2019-05-14,0.0
7311,98,0,0,WSH,0,2019-05-14,4,63,0.316,4,30,8,28,5,2,4.74,0,0,0,1,0,2019-05-14,0.5
7312,315,1,0,WSH,0,2019-05-14,5,63,0.19,4,33,11,28,5,0,4.74,0,0,1,0,1,2019-05-14,0.0
7313,58,0,0,WSH,0,2019-05-14,6,63,0.192,3,33,9,28,5,0,4.74,0,0,0,0,1,2019-05-14,0.0
7314,137,0,0,WSH,0,2019-05-14,7,63,0.225,3,33,9,28,5,0,4.74,0,0,0,0,1,2019-05-14,0.0
7315,533,3,0,WSH,0,2019-05-14,8,63,0.241,3,28,6,28,5,1,4.74,0,0,1,1,0,2019-05-14,0.3333333333333333
7316,147,0,0,WSH,0,2019-05-14,9,63,0.125,1,33,10,28,5,0,4.74,0,0,0,0,1,2019-05-14,0.0
7317,21,0,0,PHI,1,2019-05-14,1,124,0.264,5,34,11,30,5,1,2.65,0,0,0,1,0,2019-05-14,0.2
7318,764,1,0,PHI,1,2019-05-14,2,124,0.328,5,29,8,30,5,0,2.65,0,0,1,0,1,2019-05-14,0.0
7319,414,0,0,PHI,1,2019-05-14,3,124,0.256,4,37,14,30,5,1,2.65,0,0,0,1,0,2019-05-14,0.25
7320,297,1,0,PHI,1,2019-05-14,4,124,0.248,5,32,10,30,5,1,2.65,0,0,1,1,0,2019-05-14,0.2
7321,540,0,0,PHI,1,2019-05-14,5,124,0.207,5,30,7,30,5,1,2.65,0,0,0,1,0,2019-05-14,0.2
7322,132,3,0,PHI,1,2019-05-14,6,124,0.265,4,32,9,30,5,2,2.65,0,0,1,1,0,2019-05-14,0.5
7323,750,0,0,PHI,1,2019-05-14,7,124,0.667,4,24,2,30,5,2,2.65,0,0,0,1,0,2019-05-14,0.5
7324,446,0,0,PHI,1,2019-05-14,8,124,0.257,4,26,5,30,5,2,2.65,0,0,0,1,0,2019-05-14,0.5
7325,505,1,0,PHI,1,2019-05-14,9,124,0.35,3,27,4,30,5,1,2.65,0,0,1,1,0,2019-05-14,0.3333333333333333
7326,336,0,0,PHI,0,2019-05-14,1,310,0.237,4,34,12,27,4,0,3.72,0,0,0,0,1,2019-05-14,0.0
7327,270,0,0,PHI,0,2019-05-14,2,310,0.308,4,30,9,27,4,2,3.72,0,0,0,1,0,2019-05-14,0.5
7328,324,1,0,PHI,0,2019-05-14,3,310,0.219,4,28,9,27,4,0,3.72,0,0,1,0,1,2019-05-14,0.0
7329,779,0,0,PHI,0,2019-05-14,4,310,0.279,4,27,4,27,4,0,3.72,0,0,0,0,1,2019-05-14,0.0
7330,122,0,0,PHI,0,2019-05-14,5,310,0.27,4,29,7,27,4,0,3.72,0,0,0,0,1,2019-05-14,0.0
7331,345,3,0,PHI,0,2019-05-14,6,310,0.304,4,30,8,27,4,1,3.72,0,0,1,1,0,2019-05-14,0.25
7332,485,1,0,PHI,0,2019-05-14,7,310,0.258,2,29,5,27,4,0,3.72,0,0,1,0,1,2019-05-14,0.0
7333,442,0,0,PHI,0,2019-05-14,8,310,0.243,4,28,7,27,4,1,3.72,0,0,0,1,0,2019-05-14,0.25
7334,269,0,0,PHI,0,2019-05-14,9,310,0.0,1,30,5,27,4,0,3.72,0,0,0,0,1,2019-05-14,0.0
7335,575,1,1,BOS,1,2019-05-14,1,145,0.302,5,34,10,31,10,1,4.24,0,0,0,1,0,2019-05-14,0.2
7336,415,0,1,BOS,1,2019-05-14,2,145,0.273,5,28,5,31,10,1,4.24,0,0,1,1,0,2019-05-14,0.2
7337,623,0,1,BOS,1,2019-05-14,3,145,0.317,5,29,8,31,10,1,4.24,0,0,1,1,0,2019-05-14,0.2
7338,73,0,1,BOS,1,2019-05-14,4,145,0.195,5,37,13,31,10,2,4.24,0,0,1,1,0,2019-05-14,0.4
7339,55,1,1,BOS,1,2019-05-14,5,145,0.298,5,26,5,31,10,0,4.24,0,0,0,0,1,2019-05-14,0.0
7340,492,0,1,BOS,1,2019-05-14,6,145,0.208,3,35,11,31,10,0,4.24,0,0,1,0,1,2019-05-14,0.0
7341,544,1,1,BOS,1,2019-05-14,7,145,0.308,4,26,4,31,10,0,4.24,0,0,0,0,1,2019-05-14,0.0
7342,724,0,1,BOS,1,2019-05-14,8,145,0.25,4,37,14,31,10,1,4.24,0,0,1,1,0,2019-05-14,0.25
7343,289,0,1,BOS,1,2019-05-14,9,145,0.069,2,28,5,31,10,0,4.24,0,0,1,0,1,2019-05-14,0.0
7344,574,1,1,BOS,0,2019-05-14,1,226,0.265,6,26,5,27,4,0,5.68,0,0,0,0,1,2019-05-14,0.0
7345,428,0,1,BOS,0,2019-05-14,2,226,0.279,5,28,7,27,4,0,5.68,0,0,1,0,1,2019-05-14,0.0
7346,537,0,1,BOS,0,2019-05-14,3,226,0.316,5,33,10,27,4,2,5.68,0,0,1,1,0,2019-05-14,0.4
7347,615,0,1,BOS,0,2019-05-14,4,226,0.263,5,28,8,27,4,1,5.68,0,0,1,1,0,2019-05-14,0.2
7348,531,1,1,BOS,0,2019-05-14,5,226,0.331,5,24,4,27,4,1,5.68,0,0,0,1,0,2019-05-14,0.2
7349,579,0,1,BOS,0,2019-05-14,6,226,0.289,5,25,2,27,4,2,5.68,0,0,1,1,0,2019-05-14,0.4
7350,731,0,1,BOS,0,2019-05-14,7,226,0.111,3,37,13,27,4,0,5.68,0,0,1,0,1,2019-05-14,0.0
7351,751,0,1,BOS,0,2019-05-14,8,226,0.194,5,33,11,27,4,1,5.68,0,0,1,1,0,2019-05-14,0.2
7352,281,3,1,BOS,0,2019-05-14,9,226,0.2,3,31,9,27,4,0,5.68,0,0,1,0,1,2019-05-14,0.0
7353,646,0,1,DET,1,2019-05-14,1,3,0.329,5,31,7,30,2,2,13.0,0,0,1,1,0,2019-05-14,0.4
7354,63,0,1,DET,1,2019-05-14,2,3,0.272,6,26,5,30,2,1,13.0,0,0,1,1,0,2019-05-14,0.16666666666666666
7355,402,1,1,DET,1,2019-05-14,3,3,0.335,5,33,12,30,2,2,13.0,0,0,0,1,0,2019-05-14,0.4
7356,748,0,1,DET,1,2019-05-14,4,3,0.298,5,26,6,30,2,2,13.0,0,0,1,1,0,2019-05-14,0.4
7357,551,0,1,DET,1,2019-05-14,5,3,0.276,4,36,5,30,2,1,13.0,0,0,1,1,0,2019-05-14,0.25
7358,241,0,1,DET,1,2019-05-14,6,3,0.263,5,30,3,30,2,2,13.0,0,0,1,1,0,2019-05-14,0.4
7359,213,0,1,DET,1,2019-05-14,7,3,0.266,5,36,9,30,2,0,13.0,0,0,1,0,1,2019-05-14,0.0
7360,762,0,1,DET,1,2019-05-14,8,3,0.23,5,30,4,30,2,0,13.0,0,0,1,0,1,2019-05-14,0.0
7361,351,1,1,DET,1,2019-05-14,9,3,0.326,5,33,12,30,2,3,13.0,0,0,0,1,0,2019-05-14,0.6
7362,458,3,1,DET,0,2019-05-14,1,211,0.214,4,28,4,34,10,1,3.51,0,0,1,1,0,2019-05-14,0.25
7363,328,0,1,DET,0,2019-05-14,2,211,0.311,4,28,3,34,10,1,3.51,0,0,1,1,0,2019-05-14,0.25
7364,736,0,1,DET,0,2019-05-14,3,211,0.27,4,28,8,34,10,1,3.51,0,0,1,1,0,2019-05-14,0.25
7365,475,0,1,DET,0,2019-05-14,4,211,0.282,3,37,18,34,10,0,3.51,0,0,1,0,1,2019-05-14,0.0
7366,808,0,1,DET,0,2019-05-14,5,211,0.312,4,28,2,34,10,2,3.51,0,0,1,1,0,2019-05-14,0.5
7367,738,0,1,DET,0,2019-05-14,6,211,0.163,4,33,10,34,10,0,3.51,0,0,1,0,1,2019-05-14,0.0
7368,745,0,1,DET,0,2019-05-14,7,211,0.246,4,34,11,34,10,1,3.51,0,0,1,1,0,2019-05-14,0.25
7369,594,0,1,DET,0,2019-05-14,8,211,0.194,4,28,3,34,10,0,3.51,0,0,1,0,1,2019-05-14,0.0
7370,342,0,1,DET,0,2019-05-14,9,211,0.157,4,28,5,34,10,1,3.51,0,0,1,1,0,2019-05-14,0.25
7371,339,0,1,MIA,1,2019-05-14,1,98,0.271,5,30,3,29,4,2,2.25,1,1,1,1,0,2019-05-14,0.4
7372,234,0,1,MIA,1,2019-05-14,2,98,0.284,5,32,7,29,4,1,2.25,1,1,1,1,0,2019-05-14,0.2
7373,191,0,1,MIA,1,2019-05-14,3,98,0.178,5,35,4,29,4,0,2.25,1,1,1,0,1,2019-05-14,0.0
7374,200,0,1,MIA,1,2019-05-14,4,98,0.296,5,29,9,29,4,3,2.25,1,1,1,1,0,2019-05-14,0.6
7376,768,1,1,MIA,1,2019-05-14,6,98,0.227,4,30,8,29,4,1,2.25,1,1,0,1,0,2019-05-14,0.25
7377,527,0,1,MIA,1,2019-05-14,7,98,0.231,3,25,3,29,4,0,2.25,1,1,1,0,1,2019-05-14,0.0
7379,183,0,1,MIA,1,2019-05-14,9,98,0.0,2,37,13,29,4,0,2.25,1,1,1,0,1,2019-05-14,0.0
7380,310,0,0,MIA,0,2019-05-14,1,330,0.24,4,30,3,37,13,1,2.32,1,1,0,1,0,2019-05-14,0.25
7381,162,0,0,MIA,0,2019-05-14,2,330,0.23,4,27,4,37,13,1,2.32,1,1,0,1,0,2019-05-14,0.25
7382,225,3,0,MIA,0,2019-05-14,3,330,0.295,4,35,12,37,13,2,2.32,1,1,1,1,0,2019-05-14,0.5
7383,843,0,0,MIA,0,2019-05-14,4,330,0.232,4,30,11,37,13,1,2.32,1,1,0,1,0,2019-05-14,0.25
7384,567,0,0,MIA,0,2019-05-14,5,330,0.0,3,30,4,37,13,0,2.32,1,1,0,0,1,2019-05-14,0.0
7385,470,0,0,MIA,0,2019-05-14,6,330,0.236,3,27,5,37,13,0,2.32,1,1,0,0,1,2019-05-14,0.0
7386,104,0,0,MIA,0,2019-05-14,7,330,0.286,3,26,2,37,13,1,2.32,1,1,0,1,0,2019-05-14,0.3333333333333333
7387,519,0,0,MIA,0,2019-05-14,8,330,0.238,3,31,7,37,13,0,2.32,1,1,0,0,1,2019-05-14,0.0
7388,513,0,0,MIA,0,2019-05-14,9,330,0.063,2,29,4,37,13,0,2.32,1,1,0,0,1,2019-05-14,0.0
7389,638,1,0,ATL,1,2019-05-14,1,56,0.201,6,35,10,29,7,1,8.02,0,0,1,1,0,2019-05-14,0.16666666666666666
7390,355,0,0,ATL,1,2019-05-14,2,56,0.269,5,33,10,29,7,1,8.02,0,0,0,1,0,2019-05-14,0.2
7391,682,0,0,ATL,1,2019-05-14,3,56,0.321,5,27,4,29,7,1,8.02,0,0,0,1,0,2019-05-14,0.2
7392,194,0,0,ATL,1,2019-05-14,4,56,0.237,5,30,8,29,7,1,8.02,0,0,0,1,0,2019-05-14,0.2
7393,589,0,0,ATL,1,2019-05-14,5,56,0.336,4,32,5,29,7,1,8.02,0,0,0,1,0,2019-05-14,0.25
7394,726,0,0,ATL,1,2019-05-14,6,56,0.283,4,38,17,29,7,2,8.02,0,0,0,1,0,2019-05-14,0.5
7395,630,3,0,ATL,1,2019-05-14,7,56,0.305,5,34,13,29,7,2,8.02,0,0,1,1,0,2019-05-14,0.4
7396,555,1,0,ATL,1,2019-05-14,8,56,0.246,5,30,8,29,7,2,8.02,0,0,1,1,0,2019-05-14,0.4
7397,674,0,0,ATL,1,2019-05-14,9,56,0.143,3,25,4,29,7,1,8.02,0,0,0,1,0,2019-05-14,0.3333333333333333
7398,243,0,0,ATL,0,2019-05-14,1,200,0.273,4,23,3,25,4,0,4.34,0,0,0,0,1,2019-05-14,0.0
7399,110,0,0,ATL,0,2019-05-14,2,200,0.262,4,26,5,25,4,0,4.34,0,0,0,0,1,2019-05-14,0.0
7400,612,1,0,ATL,0,2019-05-14,3,200,0.304,2,31,11,25,4,0,4.34,0,0,1,0,1,2019-05-14,0.0
7401,818,0,0,ATL,0,2019-05-14,4,200,0.254,4,35,10,25,4,0,4.34,0,0,0,0,1,2019-05-14,0.0
7402,539,1,0,ATL,0,2019-05-14,5,200,0.295,4,37,15,25,4,0,4.34,0,0,1,0,1,2019-05-14,0.0
7403,139,3,0,ATL,0,2019-05-14,6,200,0.263,4,23,4,25,4,0,4.34,0,0,1,0,1,2019-05-14,0.0
7404,251,1,0,ATL,0,2019-05-14,7,200,0.308,4,36,15,25,4,1,4.34,0,0,1,1,0,2019-05-14,0.25
7405,483,1,0,ATL,0,2019-05-14,8,200,0.218,1,30,7,25,4,0,4.34,0,0,1,0,1,2019-05-14,0.0
7406,189,0,0,ATL,0,2019-05-14,9,200,0.0,1,29,7,25,4,0,4.34,0,0,0,0,1,2019-05-14,0.0
7407,323,1,0,MIN,1,2019-05-14,1,279,0.278,5,31,7,33,8,2,4.26,0,0,1,1,0,2019-05-14,0.4
7408,652,0,0,MIN,1,2019-05-14,2,279,0.279,4,29,10,33,8,0,4.26,0,0,0,0,1,2019-05-14,0.0
7409,465,1,0,MIN,1,2019-05-14,3,279,0.321,4,26,3,33,8,3,4.26,0,0,1,1,0,2019-05-14,0.75
7410,583,0,0,MIN,1,2019-05-14,4,279,0.31,4,31,9,33,8,1,4.26,0,0,0,1,0,2019-05-14,0.25
7411,356,0,0,MIN,1,2019-05-14,5,279,0.232,4,40,20,33,8,1,4.26,0,0,0,1,0,2019-05-14,0.25
7412,373,1,0,MIN,1,2019-05-14,6,279,0.293,4,30,5,33,8,1,4.26,0,0,1,1,0,2019-05-14,0.25
7413,590,0,0,MIN,1,2019-05-14,7,279,0.261,4,34,11,33,8,1,4.26,0,0,0,1,0,2019-05-14,0.25
7414,34,3,0,MIN,1,2019-05-14,8,279,0.172,4,23,2,33,8,0,4.26,0,0,1,0,1,2019-05-14,0.0
7415,786,0,0,MIN,1,2019-05-14,9,279,0.295,3,26,3,33,8,2,4.26,0,0,0,1,0,2019-05-14,0.6666666666666666
7416,707,1,0,MIN,0,2019-05-14,1,5,0.238,4,27,6,29,7,1,3.1,0,0,1,1,0,2019-05-14,0.25
7417,123,3,0,MIN,0,2019-05-14,2,5,0.327,4,27,7,29,7,1,3.1,0,0,1,1,0,2019-05-14,0.25
7418,229,0,0,MIN,0,2019-05-14,3,5,0.329,4,29,4,29,7,1,3.1,0,0,0,1,0,2019-05-14,0.25
7419,303,1,0,MIN,0,2019-05-14,4,5,0.247,4,29,6,29,7,1,3.1,0,0,1,1,0,2019-05-14,0.25
7420,295,0,0,MIN,0,2019-05-14,5,5,0.237,4,30,7,29,7,0,3.1,0,0,0,0,1,2019-05-14,0.0
7421,459,3,0,MIN,0,2019-05-14,6,5,0.232,4,31,9,29,7,1,3.1,0,0,1,1,0,2019-05-14,0.25
7422,536,0,0,MIN,0,2019-05-14,7,5,0.29,4,29,3,29,7,0,3.1,0,0,0,0,1,2019-05-14,0.0
7423,666,0,0,MIN,0,2019-05-14,8,5,0.275,4,29,8,29,7,1,3.1,0,0,0,1,0,2019-05-14,0.25
7424,572,0,0,MIN,0,2019-05-14,9,5,0.279,3,27,6,29,7,1,3.1,0,0,0,1,0,2019-05-14,0.3333333333333333
7426,188,0,1,KC,1,2019-05-14,2,220,0.325,4,32,12,32,10,1,3.97,0,0,1,1,0,2019-05-14,0.25
7427,81,0,1,KC,1,2019-05-14,3,220,0.298,5,37,14,32,10,0,3.97,0,0,1,0,1,2019-05-14,0.0
7428,50,1,1,KC,1,2019-05-14,4,220,0.256,4,27,6,32,10,2,3.97,0,0,0,1,0,2019-05-14,0.5
7429,548,3,1,KC,1,2019-05-14,5,220,0.231,4,35,14,32,10,0,3.97,0,0,1,0,1,2019-05-14,0.0
7430,257,1,1,KC,1,2019-05-14,6,220,0.235,4,25,5,32,10,2,3.97,0,0,0,1,0,2019-05-14,0.5
7431,700,1,1,KC,1,2019-05-14,7,220,0.153,4,26,7,32,10,2,3.97,0,0,0,1,0,2019-05-14,0.5
7432,829,0,1,KC,1,2019-05-14,8,220,0.305,4,33,10,32,10,3,3.97,0,0,1,1,0,2019-05-14,0.75
7434,227,0,0,KC,0,2019-05-14,1,117,0.297,5,31,5,30,8,3,9.51,0,0,0,1,0,2019-05-14,0.6
7435,637,1,0,KC,0,2019-05-14,2,117,0.25,5,25,2,30,8,1,9.51,0,0,1,1,0,2019-05-14,0.2
7436,692,3,0,KC,0,2019-05-14,3,117,0.268,5,25,5,30,8,1,9.51,0,0,1,1,0,2019-05-14,0.2
7437,311,1,0,KC,0,2019-05-14,4,117,0.299,5,36,14,30,8,2,9.51,0,0,1,1,0,2019-05-14,0.4
7438,552,0,0,KC,0,2019-05-14,5,117,0.321,5,29,4,30,8,2,9.51,0,0,0,1,0,2019-05-14,0.4
7439,723,0,0,KC,0,2019-05-14,6,117,0.259,5,28,7,30,8,3,9.51,0,0,0,1,0,2019-05-14,0.6
7441,781,0,0,KC,0,2019-05-14,8,117,0.179,4,34,10,30,8,0,9.51,0,0,0,0,1,2019-05-14,0.0
7442,518,3,0,KC,0,2019-05-14,9,117,0.228,4,30,8,30,8,1,9.51,0,0,1,1,0,2019-05-14,0.25
7443,842,1,0,ARI,1,2019-05-14,1,95,0.252,5,29,5,27,5,0,3.16,1,1,1,0,1,2019-05-14,0.0
7444,534,0,0,ARI,1,2019-05-14,2,95,0.265,5,32,9,27,5,3,3.16,1,1,0,1,0,2019-05-14,0.6
7445,30,1,0,ARI,1,2019-05-14,3,95,0.308,5,29,7,27,5,1,3.16,1,1,1,1,0,2019-05-14,0.2
7446,164,3,0,ARI,1,2019-05-14,4,95,0.329,5,28,5,27,5,2,3.16,1,1,1,1,0,2019-05-14,0.4
7447,711,3,0,ARI,1,2019-05-14,5,95,0.342,4,36,15,27,5,3,3.16,1,1,1,1,0,2019-05-14,0.75
7448,249,1,0,ARI,1,2019-05-14,6,95,0.239,4,28,5,27,5,1,3.16,1,1,1,1,0,2019-05-14,0.25
7449,252,0,0,ARI,1,2019-05-14,7,95,0.135,4,30,6,27,5,0,3.16,1,1,0,0,1,2019-05-14,0.0
7450,824,3,0,ARI,1,2019-05-14,8,95,0.182,4,24,2,27,5,1,3.16,1,1,1,1,0,2019-05-14,0.25
7451,849,0,0,ARI,1,2019-05-14,9,95,0.077,3,28,5,27,5,0,3.16,1,1,0,0,1,2019-05-14,0.0
7452,72,3,0,ARI,0,2019-05-14,1,361,0.256,4,27,6,28,5,0,3.59,1,1,1,0,1,2019-05-14,0.0
7453,195,3,0,ARI,0,2019-05-14,2,361,0.288,4,31,10,28,5,1,3.59,1,1,1,1,0,2019-05-14,0.25
7454,569,1,0,ARI,0,2019-05-14,3,361,0.324,4,33,7,28,5,1,3.59,1,1,1,1,0,2019-05-14,0.25
7455,607,0,0,ARI,0,2019-05-14,4,361,0.27,4,35,14,28,5,1,3.59,1,1,0,1,0,2019-05-14,0.25
7456,848,0,0,ARI,0,2019-05-14,5,361,0.27,4,29,8,28,5,0,3.59,1,1,0,0,1,2019-05-14,0.0
7457,180,0,0,ARI,0,2019-05-14,6,361,0.286,3,29,6,28,5,0,3.59,1,1,0,0,1,2019-05-14,0.0
7458,758,0,0,ARI,0,2019-05-14,7,361,0.247,3,30,7,28,5,0,3.59,1,1,0,0,1,2019-05-14,0.0
7459,388,0,0,ARI,0,2019-05-14,8,361,0.25,3,26,5,28,5,1,3.59,1,1,0,1,0,2019-05-14,0.3333333333333333
7460,520,0,0,ARI,0,2019-05-14,9,361,0.067,1,27,5,28,5,0,3.59,1,1,0,0,1,2019-05-14,0.0
7461,224,1,0,SF,1,2019-05-14,1,164,0.32,5,34,10,34,9,2,3.24,0,0,1,1,0,2019-05-14,0.4
7462,420,0,0,SF,1,2019-05-14,2,164,0.235,5,21,2,34,9,3,3.24,0,0,0,1,0,2019-05-14,0.6
7463,226,3,0,SF,1,2019-05-14,3,164,0.219,5,34,11,34,9,0,3.24,0,0,1,0,1,2019-05-14,0.0
7464,121,0,0,SF,1,2019-05-14,4,164,0.25,5,29,7,34,9,1,3.24,0,0,0,1,0,2019-05-14,0.2
7465,143,3,0,SF,1,2019-05-14,5,164,0.267,5,31,9,34,9,1,3.24,0,0,1,1,0,2019-05-14,0.2
7466,831,1,0,SF,1,2019-05-14,6,164,0.241,5,26,3,34,9,1,3.24,0,0,1,1,0,2019-05-14,0.2
7467,282,0,0,SF,1,2019-05-14,7,164,0.0,5,28,3,34,9,0,3.24,0,0,0,0,1,2019-05-14,0.0
7468,524,0,0,SF,1,2019-05-14,8,164,0.163,4,25,3,34,9,0,3.24,0,0,0,0,1,2019-05-14,0.0
7469,435,0,0,SF,1,2019-05-14,9,164,0.667,3,27,2,34,9,2,3.24,0,0,0,1,0,2019-05-14,0.6666666666666666
7470,578,1,0,SF,0,2019-05-14,1,243,0.24,5,30,7,27,2,1,4.81,0,0,1,1,0,2019-05-14,0.2
7471,403,1,0,SF,0,2019-05-14,2,243,0.257,5,27,3,27,2,0,4.81,0,0,1,0,1,2019-05-14,0.0
7472,821,3,0,SF,0,2019-05-14,3,243,0.284,5,34,13,27,2,1,4.81,0,0,1,1,0,2019-05-14,0.2
7473,99,1,0,SF,0,2019-05-14,4,243,0.222,4,32,10,27,2,0,4.81,0,0,1,0,1,2019-05-14,0.0
7474,460,1,0,SF,0,2019-05-14,5,243,0.292,4,36,8,27,2,0,4.81,0,0,1,0,1,2019-05-14,0.0
7475,148,0,0,SF,0,2019-05-14,6,243,0.215,4,31,8,27,2,1,4.81,0,0,0,1,0,2019-05-14,0.25
7476,694,1,0,SF,0,2019-05-14,7,243,0.207,4,33,10,27,2,0,4.81,0,0,1,0,1,2019-05-14,0.0
7477,559,0,0,SF,0,2019-05-14,8,243,0.208,4,30,5,27,2,2,4.81,0,0,0,1,0,2019-05-14,0.5
7478,488,0,0,SF,0,2019-05-14,9,243,0.0,0,34,9,27,2,0,4.81,0,0,0,0,1,2019-05-14,
7479,653,0,1,LAD,1,2019-05-14,1,207,0.171,4,38,14,32,13,0,3.4,0,0,1,0,1,2019-05-14,0.0
7480,11,0,1,LAD,1,2019-05-14,2,207,0.273,4,25,3,32,13,2,3.4,0,0,1,1,0,2019-05-14,0.5
7481,359,0,1,LAD,1,2019-05-14,3,207,0.265,4,28,9,32,13,3,3.4,0,0,1,1,0,2019-05-14,0.75
7482,832,0,1,LAD,1,2019-05-14,4,207,0.233,4,28,5,32,13,0,3.4,0,0,1,0,1,2019-05-14,0.0
7483,114,1,1,LAD,1,2019-05-14,5,207,0.27,4,31,10,32,13,1,3.4,0,0,0,1,0,2019-05-14,0.25
7484,326,0,1,LAD,1,2019-05-14,6,207,0.196,3,26,2,32,13,0,3.4,0,0,1,0,1,2019-05-14,0.0
7485,401,0,1,LAD,1,2019-05-14,7,207,0.242,3,30,8,32,13,0,3.4,0,0,1,0,1,2019-05-14,0.0
7486,3,0,1,LAD,1,2019-05-14,8,207,0.169,3,28,6,32,13,0,3.4,0,0,1,0,1,2019-05-14,0.0
7487,614,0,1,LAD,1,2019-05-14,9,207,0.0,2,24,2,32,13,0,3.4,0,0,1,0,1,2019-05-14,0.0
7488,478,1,0,LAD,0,2019-05-14,1,265,0.22,4,28,7,24,2,1,1.99,0,0,1,1,0,2019-05-14,0.25
7489,172,1,0,LAD,0,2019-05-14,2,265,0.259,4,30,5,24,2,1,1.99,0,0,1,1,0,2019-05-14,0.25
7490,473,0,0,LAD,0,2019-05-14,3,265,0.293,4,36,12,24,2,0,1.99,0,0,0,0,1,2019-05-14,0.0
7491,265,1,0,LAD,0,2019-05-14,4,265,0.409,4,25,4,24,2,2,1.99,0,0,1,1,0,2019-05-14,0.5
7492,231,1,0,LAD,0,2019-05-14,5,265,0.33,4,24,4,24,2,1,1.99,0,0,1,1,0,2019-05-14,0.25
7493,185,1,0,LAD,0,2019-05-14,6,265,0.234,4,26,6,24,2,2,1.99,0,0,1,1,0,2019-05-14,0.5
7494,847,0,0,LAD,0,2019-05-14,7,265,0.215,4,30,7,24,2,1,1.99,0,0,0,1,0,2019-05-14,0.25
7495,526,0,0,LAD,0,2019-05-14,8,265,0.198,4,31,6,24,2,0,1.99,0,0,0,0,1,2019-05-14,0.0
7496,463,1,0,LAD,0,2019-05-14,9,265,0.0,3,32,13,24,2,0,1.99,0,0,1,0,1,2019-05-14,0.0
7497,452,0,0,SEA,1,2019-05-14,1,290,0.275,4,30,8,33,10,1,4.0,0,1,0,1,0,2019-05-14,0.25
7498,422,3,0,SEA,1,2019-05-14,2,290,0.181,3,27,7,33,10,0,4.0,0,1,1,0,1,2019-05-14,0.0
7499,418,0,0,SEA,1,2019-05-14,3,290,0.266,4,27,4,33,10,0,4.0,0,1,0,0,1,2019-05-14,0.0
7500,447,0,0,SEA,1,2019-05-14,4,290,0.236,4,33,8,33,10,0,4.0,0,1,0,0,1,2019-05-14,0.0
7501,436,1,0,SEA,1,2019-05-14,5,290,0.194,4,26,5,33,10,0,4.0,0,1,1,0,1,2019-05-14,0.0
