,Batter,Batter_Handedness,Pitcher_Handedness,Stadium,Batter_Home,Date,Position_In_Lineup,Pitcher,Batting_Average,Number_Of_Plate_Appearances,Batter_Age,Batter_Exp,Pitcher_Age,Pitcher_Exp,Number_Of_Hits,ERA,Stadium_Turf,Stadium_Dome,Difference_Batter_And_Pitcher,Hit,No_Hit,DateTime,Hit_Prob
17493,765,0,0,COL,1,2017-06-15,2,102,0.3,4,33,11,27,5,1,2.25,0,0,0,1,0,2017-06-15,0.25
17494,99,1,0,COL,1,2017-06-15,3,102,0.225,6,32,10,27,5,0,2.25,0,0,1,0,1,2017-06-15,0.0
17495,377,0,0,COL,1,2017-06-15,4,102,0.356,4,33,11,27,5,3,2.25,0,0,0,1,0,2017-06-15,0.75
17496,75,0,0,COL,1,2017-06-15,5,102,0.236,5,37,14,27,5,1,2.25,0,0,0,1,0,2017-06-15,0.2
17497,696,1,0,COL,1,2017-06-15,6,102,0.254,5,33,10,27,5,3,2.25,0,0,1,1,0,2017-06-15,0.6
17498,588,1,0,COL,1,2017-06-15,7,102,0.259,5,30,7,27,5,1,2.25,0,0,1,1,0,2017-06-15,0.2
17499,824,0,0,COL,1,2017-06-15,8,102,0.405,5,28,4,27,5,4,2.25,0,0,0,1,0,2017-06-15,0.8
17500,802,1,0,COL,1,2017-06-15,9,102,0.095,1,31,9,27,5,0,2.25,0,0,1,0,1,2017-06-15,0.0
17501,579,1,1,COL,0,2017-06-15,1,196,0.329,5,34,10,31,9,2,6.0,0,0,0,1,0,2017-06-15,0.4
17502,70,0,1,COL,0,2017-06-15,2,196,0.288,5,32,10,31,9,4,6.0,0,0,1,1,0,2017-06-15,0.8
17503,629,0,1,COL,0,2017-06-15,3,196,0.289,5,29,8,31,9,3,6.0,0,0,1,1,0,2017-06-15,0.6
17504,69,0,1,COL,0,2017-06-15,4,196,0.302,5,37,13,31,9,2,6.0,0,0,1,1,0,2017-06-15,0.4
17505,512,0,1,COL,0,2017-06-15,5,196,0.283,5,35,11,31,9,2,6.0,0,0,1,1,0,2017-06-15,0.4
17506,440,0,1,COL,0,2017-06-15,6,196,0.211,4,28,5,31,9,0,6.0,0,0,1,0,1,2017-06-15,0.0
17507,52,1,1,COL,0,2017-06-15,7,196,0.286,5,26,5,31,9,2,6.0,0,0,0,1,0,2017-06-15,0.4
17508,34,0,1,COL,0,2017-06-15,8,196,0.0,4,29,5,31,9,0,6.0,0,0,1,0,1,2017-06-15,0.0
17509,776,0,1,COL,0,2017-06-15,9,196,0.077,2,27,5,31,9,0,6.0,0,0,1,0,1,2017-06-15,0.0
17510,229,1,0,OAK,1,2017-06-15,1,154,0.266,6,37,13,31,8,2,4.44,0,0,1,1,0,2017-06-15,0.3333333333333333
17511,74,3,0,OAK,1,2017-06-15,2,154,0.306,5,31,8,31,8,0,4.44,0,0,1,0,1,2017-06-15,0.0
17512,608,0,0,OAK,1,2017-06-15,3,154,0.335,6,28,5,31,8,1,4.44,0,0,0,1,0,2017-06-15,0.16666666666666666
17513,855,0,0,OAK,1,2017-06-15,4,154,0.328,6,30,11,31,8,3,4.44,0,0,0,1,0,2017-06-15,0.5
17514,632,0,0,OAK,1,2017-06-15,5,154,0.297,5,28,6,31,8,3,4.44,0,0,0,1,0,2017-06-15,0.6
17515,340,1,0,OAK,1,2017-06-15,6,154,0.333,5,30,9,31,8,1,4.44,0,0,1,1,0,2017-06-15,0.2
17516,304,3,0,OAK,1,2017-06-15,7,154,0.251,5,36,12,31,8,2,4.44,0,0,1,1,0,2017-06-15,0.4
17517,157,0,0,OAK,1,2017-06-15,8,154,0.214,5,34,8,31,8,2,4.44,0,0,0,1,0,2017-06-15,0.4
17518,303,0,0,OAK,1,2017-06-15,9,154,0.228,5,32,9,31,8,1,4.44,0,0,0,1,0,2017-06-15,0.2
17519,818,0,1,OAK,0,2017-06-15,1,298,0.215,6,40,14,28,4,1,3.78,0,0,1,1,0,2017-06-15,0.16666666666666666
17520,658,0,1,OAK,0,2017-06-15,2,298,0.233,6,28,5,28,4,3,3.78,0,0,1,1,0,2017-06-15,0.5
17521,583,3,1,OAK,0,2017-06-15,3,298,0.296,6,36,12,28,4,3,3.78,0,0,1,1,0,2017-06-15,0.5
17522,468,0,1,OAK,0,2017-06-15,4,298,0.244,6,33,8,28,4,1,3.78,0,0,1,1,0,2017-06-15,0.16666666666666666
17523,403,1,1,OAK,0,2017-06-15,5,298,0.306,5,33,10,28,4,2,3.78,0,0,0,1,0,2017-06-15,0.4
17524,213,0,1,OAK,0,2017-06-15,6,298,0.282,5,28,5,28,4,1,3.78,0,0,1,1,0,2017-06-15,0.2
17525,443,0,1,OAK,0,2017-06-15,7,298,0.0,5,27,4,28,4,0,3.78,0,0,1,0,1,2017-06-15,0.0
17526,346,0,1,OAK,0,2017-06-15,8,298,0.222,3,32,8,28,4,1,3.78,0,0,1,1,0,2017-06-15,0.3333333333333333
17527,455,0,1,OAK,0,2017-06-15,9,298,0.237,2,37,11,28,4,1,3.78,0,0,1,1,0,2017-06-15,0.5
17528,238,0,0,LAA,1,2017-06-15,1,223,0.295,5,31,5,38,12,2,5.01,0,0,0,1,0,2017-06-15,0.4
17529,438,0,0,LAA,1,2017-06-15,2,223,0.258,5,27,4,38,12,0,5.01,0,0,0,0,1,2017-06-15,0.0
17530,16,0,0,LAA,1,2017-06-15,3,223,0.275,5,34,11,38,12,2,5.01,0,0,0,1,0,2017-06-15,0.4
17531,120,1,0,LAA,1,2017-06-15,4,223,0.315,5,31,10,38,12,1,5.01,0,0,1,1,0,2017-06-15,0.2
17532,589,0,0,LAA,1,2017-06-15,5,223,0.28,5,30,9,38,12,2,5.01,0,0,0,1,0,2017-06-15,0.4
17533,307,1,0,LAA,1,2017-06-15,6,223,0.282,5,32,10,38,12,2,5.01,0,0,1,1,0,2017-06-15,0.4
17534,322,0,0,LAA,1,2017-06-15,7,223,0.197,5,34,11,38,12,2,5.01,0,0,0,1,0,2017-06-15,0.4
17535,2,1,0,LAA,1,2017-06-15,8,223,0.181,5,37,11,38,12,1,5.01,0,0,1,1,0,2017-06-15,0.2
17536,324,1,0,LAA,1,2017-06-15,9,223,0.195,5,36,14,38,12,3,5.01,0,0,1,1,0,2017-06-15,0.6
17537,794,0,1,LAA,0,2017-06-15,1,174,0.262,4,33,14,29,5,1,3.67,0,0,1,1,0,2017-06-15,0.25
17538,636,1,1,LAA,0,2017-06-15,2,174,0.24,4,33,9,29,5,2,3.67,0,0,0,1,0,2017-06-15,0.5
17539,364,0,1,LAA,0,2017-06-15,3,174,0.236,4,40,20,29,5,1,3.67,0,0,1,1,0,2017-06-15,0.25
17540,836,0,1,LAA,0,2017-06-15,4,174,0.275,4,38,11,29,5,1,3.67,0,0,1,1,0,2017-06-15,0.25
17541,592,0,1,LAA,0,2017-06-15,5,174,0.277,4,31,9,29,5,0,3.67,0,0,1,0,1,2017-06-15,0.0
17542,305,0,1,LAA,0,2017-06-15,6,174,0.223,4,30,7,29,5,0,3.67,0,0,1,0,1,2017-06-15,0.0
17543,789,0,1,LAA,0,2017-06-15,7,174,0.253,3,34,10,29,5,0,3.67,0,0,1,0,1,2017-06-15,0.0
17544,420,3,1,LAA,0,2017-06-15,8,174,0.316,3,35,10,29,5,0,3.67,0,0,1,0,1,2017-06-15,0.0
17545,718,3,1,LAA,0,2017-06-15,9,174,0.168,3,33,8,29,5,1,3.67,0,0,1,1,0,2017-06-15,0.3333333333333333
17546,753,1,0,PHI,1,2017-06-16,1,20,0.273,5,37,10,27,6,2,4.76,0,0,1,1,0,2017-06-16,0.4
17547,572,1,0,PHI,1,2017-06-16,2,20,0.321,5,33,7,27,6,3,4.76,0,0,1,1,0,2017-06-16,0.6
17548,363,0,0,PHI,1,2017-06-16,3,20,0.321,5,33,10,27,6,1,4.76,0,0,0,1,0,2017-06-16,0.2
17549,416,1,0,PHI,1,2017-06-16,4,20,0.281,5,30,7,27,6,1,4.76,0,0,1,1,0,2017-06-16,0.2
17550,787,0,0,PHI,1,2017-06-16,5,20,0.294,5,29,8,27,6,1,4.76,0,0,0,1,0,2017-06-16,0.2
17551,463,0,0,PHI,1,2017-06-16,6,20,0.296,4,28,6,27,6,1,4.76,0,0,0,1,0,2017-06-16,0.25
17552,672,1,0,PHI,1,2017-06-16,7,20,0.205,4,34,10,27,6,0,4.76,0,0,1,0,1,2017-06-16,0.0
17553,470,0,0,PHI,1,2017-06-16,8,20,0.163,4,37,16,27,6,2,4.76,0,0,0,1,0,2017-06-16,0.5
17554,134,1,0,PHI,1,2017-06-16,9,20,0.077,2,31,8,27,6,0,4.76,0,0,1,0,1,2017-06-16,0.0
17555,505,1,1,PHI,0,2017-06-16,1,70,0.248,4,29,5,31,8,2,5.19,0,0,0,1,0,2017-06-16,0.5
17556,520,0,1,PHI,0,2017-06-16,2,70,0.317,4,37,15,31,8,0,5.19,0,0,1,0,1,2017-06-16,0.0
17557,585,0,1,PHI,0,2017-06-16,3,70,0.276,4,29,6,31,8,0,5.19,0,0,1,0,1,2017-06-16,0.0
17558,840,0,1,PHI,0,2017-06-16,4,70,0.264,4,29,2,31,8,1,5.19,0,0,1,1,0,2017-06-16,0.25
17559,461,0,1,PHI,0,2017-06-16,5,70,0.225,4,28,7,31,8,1,5.19,0,0,1,1,0,2017-06-16,0.25
17560,427,3,1,PHI,0,2017-06-16,6,70,0.206,4,32,3,31,8,0,5.19,0,0,1,0,1,2017-06-16,0.0
17561,145,0,1,PHI,0,2017-06-16,7,70,0.208,4,32,5,31,8,1,5.19,0,0,1,1,0,2017-06-16,0.25
17562,150,3,1,PHI,0,2017-06-16,8,70,0.229,4,31,9,31,8,0,5.19,0,0,1,0,1,2017-06-16,0.0
17563,136,0,1,PHI,0,2017-06-16,9,70,0.063,2,27,6,31,8,0,5.19,0,0,1,0,1,2017-06-16,0.0
17564,464,1,0,PIT,1,2017-06-16,1,230,0.252,5,31,10,28,5,1,5.16,0,0,1,1,0,2017-06-16,0.2
17565,172,3,0,PIT,1,2017-06-16,2,230,0.219,5,26,4,28,5,2,5.16,0,0,1,1,0,2017-06-16,0.4
17566,320,1,0,PIT,1,2017-06-16,3,230,0.174,5,27,6,28,5,0,5.16,0,0,1,0,1,2017-06-16,0.0
17567,62,0,0,PIT,1,2017-06-16,4,230,0.214,5,26,5,28,5,1,5.16,0,0,0,1,0,2017-06-16,0.2
17568,87,1,0,PIT,1,2017-06-16,5,230,0.26,5,31,11,28,5,1,5.16,0,0,1,1,0,2017-06-16,0.2
17569,744,0,0,PIT,1,2017-06-16,6,230,0.246,4,28,5,28,5,2,5.16,0,0,0,1,0,2017-06-16,0.5
17570,336,1,0,PIT,1,2017-06-16,7,230,0.333,4,31,7,28,5,2,5.16,0,0,1,1,0,2017-06-16,0.5
17571,821,0,0,PIT,1,2017-06-16,8,230,0.1,2,29,5,28,5,1,5.16,0,0,0,1,0,2017-06-16,0.5
17572,167,0,0,PIT,1,2017-06-16,9,230,0.286,3,26,5,28,5,0,5.16,0,0,0,0,1,2017-06-16,0.0
17573,854,1,0,PIT,0,2017-06-16,1,173,0.287,5,29,5,29,5,1,4.41,0,0,1,1,0,2017-06-16,0.2
17574,750,0,0,PIT,0,2017-06-16,2,173,0.302,5,33,10,29,5,1,4.41,0,0,0,1,0,2017-06-16,0.2
17575,28,1,0,PIT,0,2017-06-16,3,173,0.238,5,29,7,29,5,0,4.41,0,0,1,0,1,2017-06-16,0.0
17576,623,0,0,PIT,0,2017-06-16,4,173,0.272,4,37,11,29,5,0,4.41,0,0,0,0,1,2017-06-16,0.0
17577,173,3,0,PIT,0,2017-06-16,5,173,0.238,4,28,5,29,5,2,4.41,0,0,1,1,0,2017-06-16,0.5
17578,347,0,0,PIT,0,2017-06-16,6,173,0.26,4,34,12,29,5,2,4.41,0,0,0,1,0,2017-06-16,0.5
17579,602,0,0,PIT,0,2017-06-16,7,173,0.255,4,34,13,29,5,1,4.41,0,0,0,1,0,2017-06-16,0.25
17580,480,0,0,PIT,0,2017-06-16,8,173,0.278,4,34,9,29,5,1,4.41,0,0,0,1,0,2017-06-16,0.25
17581,548,0,0,PIT,0,2017-06-16,9,173,0.0,1,28,5,29,5,0,4.41,0,0,0,0,1,2017-06-16,0.0
17582,655,1,0,BAL,1,2017-06-16,1,35,0.25,4,35,10,29,8,2,6.6,0,0,1,1,0,2017-06-16,0.5
17583,637,3,0,BAL,1,2017-06-16,2,35,0.245,4,34,13,29,8,2,6.6,0,0,1,1,0,2017-06-16,0.5
17584,378,0,0,BAL,1,2017-06-16,3,35,0.243,5,29,6,29,8,0,6.6,0,0,0,0,1,2017-06-16,0.0
17585,296,0,0,BAL,1,2017-06-16,4,35,0.294,5,32,8,29,8,1,6.6,0,0,0,1,0,2017-06-16,0.2
17586,734,0,0,BAL,1,2017-06-16,5,35,0.257,4,38,17,29,8,1,6.6,0,0,0,1,0,2017-06-16,0.25
17587,252,0,0,BAL,1,2017-06-16,6,35,0.265,5,30,3,29,8,2,6.6,0,0,0,1,0,2017-06-16,0.4
17588,246,0,0,BAL,1,2017-06-16,7,35,0.289,5,32,7,29,8,2,6.6,0,0,0,1,0,2017-06-16,0.4
17589,596,0,0,BAL,1,2017-06-16,8,35,0.267,4,32,5,29,8,2,6.6,0,0,0,1,0,2017-06-16,0.5
17590,686,0,0,BAL,1,2017-06-16,9,35,0.286,4,27,4,29,8,3,6.6,0,0,0,1,0,2017-06-16,0.75
17591,228,1,0,BAL,0,2017-06-16,1,40,0.267,3,38,11,29,8,1,2.86,0,0,1,1,0,2017-06-16,0.3333333333333333
17592,367,0,0,BAL,0,2017-06-16,2,40,0.212,4,28,9,29,8,0,2.86,0,0,0,0,1,2017-06-16,0.0
17593,614,0,0,BAL,0,2017-06-16,3,40,0.261,3,35,14,29,8,0,2.86,0,0,0,0,1,2017-06-16,0.0
17594,402,0,0,BAL,0,2017-06-16,4,40,0.257,4,34,10,29,8,0,2.86,0,0,0,0,1,2017-06-16,0.0
17595,374,0,0,BAL,0,2017-06-16,5,40,0.303,4,28,4,29,8,2,2.86,0,0,0,1,0,2017-06-16,0.5
17596,677,0,0,BAL,0,2017-06-16,6,40,0.282,3,29,8,29,8,0,2.86,0,0,0,0,1,2017-06-16,0.0
17597,106,0,0,BAL,0,2017-06-16,7,40,0.292,3,33,10,29,8,0,2.86,0,0,0,0,1,2017-06-16,0.0
17598,788,1,0,BAL,0,2017-06-16,8,40,0.268,3,32,2,29,8,2,2.86,0,0,1,1,0,2017-06-16,0.6666666666666666
17599,15,0,0,BAL,0,2017-06-16,9,40,0.207,3,38,13,29,8,0,2.86,0,0,0,0,1,2017-06-16,0.0
17600,426,3,0,TOR,1,2017-06-16,1,311,0.227,5,28,4,30,5,3,4.26,1,1,1,1,0,2017-06-16,0.6
17601,715,3,0,TOR,1,2017-06-16,2,311,0.28,5,36,15,30,5,2,4.26,1,1,1,1,0,2017-06-16,0.4
17602,607,0,0,TOR,1,2017-06-16,3,311,0.295,5,30,3,30,5,2,4.26,1,1,0,1,0,2017-06-16,0.4
17603,211,0,0,TOR,1,2017-06-16,4,311,0.337,5,29,9,30,5,0,4.26,1,1,0,0,1,2017-06-16,0.0
17604,162,0,0,TOR,1,2017-06-16,5,311,0.202,5,34,10,30,5,0,4.26,1,1,0,0,1,2017-06-16,0.0
17605,264,0,0,TOR,1,2017-06-16,6,311,0.257,5,29,5,30,5,1,4.26,1,1,0,1,0,2017-06-16,0.2
17606,73,0,0,TOR,1,2017-06-16,7,311,0.258,5,27,5,30,5,2,4.26,1,1,0,1,0,2017-06-16,0.4
17607,708,1,0,TOR,1,2017-06-16,8,311,0.248,4,28,5,30,5,3,4.26,1,1,1,1,0,2017-06-16,0.75
17608,611,3,0,TOR,1,2017-06-16,9,311,0.287,4,28,7,30,5,1,4.26,1,1,1,1,0,2017-06-16,0.25
17609,155,0,1,TOR,0,2017-06-16,1,254,0.257,4,31,8,31,9,1,5.07,1,1,1,1,0,2017-06-16,0.25
17610,828,0,1,TOR,0,2017-06-16,2,254,0.319,3,35,10,31,9,1,5.07,1,1,1,1,0,2017-06-16,0.3333333333333333
17611,215,0,1,TOR,0,2017-06-16,3,254,0.229,3,40,15,31,9,0,5.07,1,1,1,0,1,2017-06-16,0.0
17612,475,3,1,TOR,0,2017-06-16,4,254,0.254,4,37,13,31,9,1,5.07,1,1,1,1,0,2017-06-16,0.25
17613,237,3,1,TOR,0,2017-06-16,5,254,0.292,4,34,11,31,9,1,5.07,1,1,1,1,0,2017-06-16,0.25
17614,544,0,1,TOR,0,2017-06-16,6,254,0.229,4,36,13,31,9,1,5.07,1,1,1,1,0,2017-06-16,0.25
17615,803,0,1,TOR,0,2017-06-16,7,254,0.222,3,37,14,31,9,0,5.07,1,1,1,0,1,2017-06-16,0.0
17616,743,0,1,TOR,0,2017-06-16,8,254,0.212,3,37,13,31,9,1,5.07,1,1,1,1,0,2017-06-16,0.3333333333333333
17617,595,0,1,TOR,0,2017-06-16,9,254,0.221,3,35,8,31,9,1,5.07,1,1,1,1,0,2017-06-16,0.3333333333333333
17618,93,1,0,CIN,1,2017-06-16,1,270,0.234,3,42,16,33,2,0,4.22,0,0,1,0,1,2017-06-16,0.0
17619,196,1,0,CIN,1,2017-06-16,2,270,0.28,5,26,6,33,2,0,4.22,0,0,1,0,1,2017-06-16,0.0
17620,494,0,0,CIN,1,2017-06-16,3,270,0.382,5,36,12,33,2,2,4.22,0,0,0,1,0,2017-06-16,0.4
17621,270,1,0,CIN,1,2017-06-16,4,270,0.253,5,25,4,33,2,1,4.22,0,0,1,1,0,2017-06-16,0.2
17622,859,0,0,CIN,1,2017-06-16,5,270,0.302,4,30,7,33,2,1,4.22,0,0,0,1,0,2017-06-16,0.25
17623,137,3,0,CIN,1,2017-06-16,6,270,0.259,4,32,9,33,2,0,4.22,0,0,1,0,1,2017-06-16,0.0
17624,500,1,0,CIN,1,2017-06-16,7,270,0.21,4,28,7,33,2,2,4.22,0,0,1,1,0,2017-06-16,0.5
17625,685,0,0,CIN,1,2017-06-16,8,270,0.242,4,30,7,33,2,0,4.22,0,0,0,0,1,2017-06-16,0.0
17626,450,0,0,CIN,1,2017-06-16,9,270,0.1,4,29,8,33,2,1,4.22,0,0,0,1,0,2017-06-16,0.25
17627,531,3,1,CIN,0,2017-06-16,1,214,0.238,4,30,8,29,8,1,1.9,0,0,1,1,0,2017-06-16,0.25
17628,365,0,1,CIN,0,2017-06-16,2,214,0.318,4,35,9,29,8,0,1.9,0,0,1,0,1,2017-06-16,0.0
17629,590,1,1,CIN,0,2017-06-16,3,214,0.303,4,37,14,29,8,1,1.9,0,0,0,1,0,2017-06-16,0.25
17630,59,0,1,CIN,0,2017-06-16,4,214,0.272,4,32,7,29,8,0,1.9,0,0,1,0,1,2017-06-16,0.0
17631,454,0,1,CIN,0,2017-06-16,5,214,0.282,3,29,7,29,8,1,1.9,0,0,1,1,0,2017-06-16,0.3333333333333333
17632,447,1,1,CIN,0,2017-06-16,6,214,0.252,3,30,6,29,8,0,1.9,0,0,0,0,1,2017-06-16,0.0
17633,509,0,1,CIN,0,2017-06-16,7,214,0.258,3,26,6,29,8,1,1.9,0,0,1,1,0,2017-06-16,0.3333333333333333
17634,553,0,1,CIN,0,2017-06-16,8,214,0.235,3,32,8,29,8,1,1.9,0,0,1,1,0,2017-06-16,0.3333333333333333
17635,249,0,1,CIN,0,2017-06-16,9,214,0.1,1,33,2,29,8,0,1.9,0,0,1,0,1,2017-06-16,0.0
17636,831,0,1,DET,1,2017-06-16,1,300,0.26,4,31,6,27,7,1,4.42,0,0,1,1,0,2017-06-16,0.25
17637,85,1,1,DET,1,2017-06-16,2,300,0.327,4,31,8,27,7,0,4.42,0,0,0,0,1,2017-06-16,0.0
17638,687,0,1,DET,1,2017-06-16,3,300,0.255,3,35,13,27,7,0,4.42,0,0,1,0,1,2017-06-16,0.0
17639,700,1,1,DET,1,2017-06-16,4,300,0.243,2,33,11,27,7,0,4.42,0,0,0,0,1,2017-06-16,0.0
17640,86,0,1,DET,1,2017-06-16,5,300,0.285,4,30,6,27,7,2,4.42,0,0,1,1,0,2017-06-16,0.5
17641,241,1,1,DET,1,2017-06-16,6,300,0.358,4,27,5,27,7,2,4.42,0,0,0,1,0,2017-06-16,0.5
17642,202,0,1,DET,1,2017-06-16,7,300,0.214,4,35,4,27,7,2,4.42,0,0,1,1,0,2017-06-16,0.5
17643,707,0,1,DET,1,2017-06-16,8,300,0.22,4,32,7,27,7,0,4.42,0,0,1,0,1,2017-06-16,0.0
17644,132,0,1,DET,1,2017-06-16,9,300,0.233,3,33,10,27,7,1,4.42,0,0,1,1,0,2017-06-16,0.3333333333333333
17645,666,0,0,DET,0,2017-06-16,1,1,0.25,4,38,14,30,9,1,5.17,0,0,0,1,0,2017-06-16,0.25
17646,688,1,0,DET,0,2017-06-16,2,1,0.313,5,33,12,30,9,2,5.17,0,0,1,1,0,2017-06-16,0.4
17647,496,0,0,DET,0,2017-06-16,3,1,0.281,4,37,18,30,9,1,5.17,0,0,0,1,0,2017-06-16,0.25
17648,550,0,0,DET,0,2017-06-16,4,1,0.318,4,33,10,30,9,2,5.17,0,0,0,1,0,2017-06-16,0.5
17649,257,0,0,DET,0,2017-06-16,5,1,0.265,5,33,14,30,9,2,5.17,0,0,0,1,0,2017-06-16,0.4
17650,748,0,0,DET,0,2017-06-16,6,1,0.234,4,28,8,30,9,2,5.17,0,0,0,1,0,2017-06-16,0.5
17651,852,1,0,DET,0,2017-06-16,7,1,0.278,4,35,8,30,9,1,5.17,0,0,1,1,0,2017-06-16,0.25
17652,109,0,0,DET,0,2017-06-16,8,1,0.187,4,30,7,30,9,0,5.17,0,0,0,0,1,2017-06-16,0.0
17653,283,0,0,DET,0,2017-06-16,9,1,0.269,3,30,3,30,9,1,5.17,0,0,0,1,0,2017-06-16,0.3333333333333333
17654,359,0,1,NYM,1,2017-06-16,1,279,0.261,5,27,6,29,6,1,3.21,0,0,1,1,0,2017-06-16,0.2
17655,84,0,1,NYM,1,2017-06-16,2,279,0.261,4,39,12,29,6,1,3.21,0,0,1,1,0,2017-06-16,0.25
17656,335,1,1,NYM,1,2017-06-16,3,279,0.32,5,28,9,29,6,3,3.21,0,0,0,1,0,2017-06-16,0.6
17657,640,0,1,NYM,1,2017-06-16,4,279,0.361,5,36,15,29,6,1,3.21,0,0,1,1,0,2017-06-16,0.2
17658,816,1,1,NYM,1,2017-06-16,5,279,0.344,5,35,12,29,6,1,3.21,0,0,0,1,0,2017-06-16,0.2
17659,98,0,1,NYM,1,2017-06-16,6,279,0.287,5,30,8,29,6,2,3.21,0,0,1,1,0,2017-06-16,0.4
17660,756,3,1,NYM,1,2017-06-16,7,279,0.265,5,34,12,29,6,1,3.21,0,0,1,1,0,2017-06-16,0.2
17661,720,0,1,NYM,1,2017-06-16,8,279,0.266,4,29,7,29,6,2,3.21,0,0,1,1,0,2017-06-16,0.5
17662,302,0,1,NYM,1,2017-06-16,9,279,0.125,3,36,13,29,6,0,3.21,0,0,1,0,1,2017-06-16,0.0
17663,781,1,0,NYM,0,2017-06-16,1,204,0.286,4,27,6,36,13,0,2.26,0,0,1,0,1,2017-06-16,0.0
17664,92,0,0,NYM,0,2017-06-16,2,204,0.293,4,30,3,36,13,0,2.26,0,0,0,0,1,2017-06-16,0.0
17665,291,1,0,NYM,0,2017-06-16,3,204,0.27,4,33,13,36,13,2,2.26,0,0,1,1,0,2017-06-16,0.5
17666,860,0,0,NYM,0,2017-06-16,4,204,0.303,4,29,8,36,13,0,2.26,0,0,0,0,1,2017-06-16,0.0
17667,239,1,0,NYM,0,2017-06-16,5,204,0.24,4,34,10,36,13,0,2.26,0,0,1,0,1,2017-06-16,0.0
17668,635,0,0,NYM,0,2017-06-16,6,204,0.272,4,32,2,36,13,0,2.26,0,0,0,0,1,2017-06-16,0.0
17670,844,3,0,NYM,0,2017-06-16,8,204,0.191,3,37,16,36,13,2,2.26,0,0,1,1,0,2017-06-16,0.6666666666666666
17671,471,0,0,NYM,0,2017-06-16,9,204,0.333,2,29,6,36,13,1,2.26,0,0,0,1,0,2017-06-16,0.5
17672,453,1,1,ATL,1,2017-06-16,1,4,0.287,5,30,3,27,4,3,2.19,0,0,0,1,0,2017-06-16,0.6
17673,323,0,1,ATL,1,2017-06-16,2,4,0.288,5,31,11,27,4,1,2.19,0,0,1,1,0,2017-06-16,0.2
17674,772,1,1,ATL,1,2017-06-16,3,4,0.273,5,29,8,27,4,3,2.19,0,0,0,1,0,2017-06-16,0.6
17675,203,0,1,ATL,1,2017-06-16,4,4,0.329,5,30,8,27,4,0,2.19,0,0,1,0,1,2017-06-16,0.0
17676,126,0,1,ATL,1,2017-06-16,5,4,0.287,4,29,7,27,4,1,2.19,0,0,1,1,0,2017-06-16,0.25
17677,233,1,1,ATL,1,2017-06-16,6,4,0.295,4,32,6,27,4,1,2.19,0,0,0,1,0,2017-06-16,0.25
17678,633,0,1,ATL,1,2017-06-16,7,4,0.143,4,31,6,27,4,0,2.19,0,0,1,0,1,2017-06-16,0.0
17679,337,1,1,ATL,1,2017-06-16,8,4,0.262,4,29,4,27,4,1,2.19,0,0,0,1,0,2017-06-16,0.25
17680,321,0,1,ATL,1,2017-06-16,9,4,0.042,3,32,8,27,4,0,2.19,0,0,1,0,1,2017-06-16,0.0
17681,503,1,0,ATL,0,2017-06-16,1,11,0.304,4,30,7,32,8,1,3.58,0,0,1,1,0,2017-06-16,0.25
17682,160,0,0,ATL,0,2017-06-16,2,11,0.3,4,39,17,32,8,0,3.58,0,0,0,0,1,2017-06-16,0.0
17683,551,1,0,ATL,0,2017-06-16,3,11,0.286,4,37,15,32,8,0,3.58,0,0,1,0,1,2017-06-16,0.0
17684,850,0,0,ATL,0,2017-06-16,4,11,0.331,3,34,12,32,8,1,3.58,0,0,0,1,0,2017-06-16,0.3333333333333333
17685,835,1,0,ATL,0,2017-06-16,5,11,0.291,3,32,9,32,8,1,3.58,0,0,1,1,0,2017-06-16,0.3333333333333333
17686,12,3,0,ATL,0,2017-06-16,6,11,0.214,3,30,7,32,8,0,3.58,0,0,1,0,1,2017-06-16,0.0
17687,111,0,0,ATL,0,2017-06-16,7,11,0.217,3,26,5,32,8,0,3.58,0,0,0,0,1,2017-06-16,0.0
17688,168,3,0,ATL,0,2017-06-16,8,11,0.235,3,27,4,32,8,1,3.58,0,0,1,1,0,2017-06-16,0.3333333333333333
17689,738,1,0,ATL,0,2017-06-16,9,11,0.0,1,27,4,32,8,0,3.58,0,0,1,0,1,2017-06-16,0.0
17690,668,1,0,TEX,1,2017-06-16,1,91,0.347,4,28,5,33,10,1,3.18,1,1,1,1,0,2017-06-16,0.25
17691,601,0,0,TEX,1,2017-06-16,2,91,0.327,4,30,4,33,10,1,3.18,1,1,0,1,0,2017-06-16,0.25
17692,186,1,0,TEX,1,2017-06-16,3,91,0.285,4,38,16,33,10,0,3.18,1,1,1,0,1,2017-06-16,0.0
17693,425,0,0,TEX,1,2017-06-16,4,91,0.298,4,40,16,33,10,2,3.18,1,1,0,1,0,2017-06-16,0.5
17694,94,1,0,TEX,1,2017-06-16,5,91,0.26,4,33,10,33,10,0,3.18,1,1,1,0,1,2017-06-16,0.0
17695,584,0,0,TEX,1,2017-06-16,6,91,0.265,3,36,9,33,10,0,3.18,1,1,0,0,1,2017-06-16,0.0
17696,448,1,0,TEX,1,2017-06-16,7,91,0.244,4,36,11,33,10,1,3.18,1,1,1,1,0,2017-06-16,0.25
17697,616,0,0,TEX,1,2017-06-16,8,91,0.248,4,29,8,33,10,2,3.18,1,1,0,1,0,2017-06-16,0.5
17698,24,0,0,TEX,1,2017-06-16,9,91,0.199,4,31,3,33,10,0,3.18,1,1,0,0,1,2017-06-16,0.0
