,Batter,Batter_Handedness,Pitcher_Handedness,Stadium,Batter_Home,Date,Position_In_Lineup,Pitcher,Batting_Average,Number_Of_Plate_Appearances,Batter_Age,Batter_Exp,Pitcher_Age,Pitcher_Exp,Number_Of_Hits,ERA,Stadium_Turf,Stadium_Dome,Difference_Batter_And_Pitcher,Hit,No_Hit,DateTime,Hit_Prob
26987,825,1,0,MIL,1,2018-07-25,6,51,0.252,4,35,12,24,3,1,3.74,0,1,1,1,0,2018-07-25,0.25
26988,364,0,0,MIL,1,2018-07-25,7,51,0.261,4,27,6,24,3,0,3.74,0,1,0,0,1,2018-07-25,0.0
26989,769,3,0,MIL,1,2018-07-25,8,51,0.206,4,34,12,24,3,1,3.74,0,1,1,1,0,2018-07-25,0.25
26990,368,0,0,MIL,1,2018-07-25,9,51,0.167,3,34,8,24,3,0,3.74,0,1,0,0,1,2018-07-25,0.0
26991,399,1,0,MIL,0,2018-07-25,1,153,0.237,4,34,6,34,8,0,4.55,0,1,1,0,1,2018-07-25,0.0
26992,19,0,0,MIL,0,2018-07-25,2,153,0.296,3,34,11,34,8,0,4.55,0,1,0,0,1,2018-07-25,0.0
26993,787,1,0,MIL,0,2018-07-25,3,153,0.31,4,29,8,34,8,2,4.55,0,1,1,1,0,2018-07-25,0.5
26994,553,0,0,MIL,0,2018-07-25,4,153,0.286,3,30,7,34,8,0,4.55,0,1,0,0,1,2018-07-25,0.0
26995,397,1,0,MIL,0,2018-07-25,5,153,0.243,4,30,6,34,8,1,4.55,0,1,1,1,0,2018-07-25,0.25
26996,537,0,0,MIL,0,2018-07-25,6,153,0.274,4,31,5,34,8,1,4.55,0,1,0,1,0,2018-07-25,0.25
26997,398,1,0,MIL,0,2018-07-25,7,153,0.247,4,31,8,34,8,1,4.55,0,1,1,1,0,2018-07-25,0.25
26998,74,0,0,MIL,0,2018-07-25,8,153,0.218,4,33,7,34,8,0,4.55,0,1,0,0,1,2018-07-25,0.0
26999,774,0,0,MIL,0,2018-07-25,9,153,0.0,2,24,3,34,8,0,4.55,0,1,0,0,1,2018-07-25,0.0
27000,210,3,1,KC,1,2018-07-25,1,211,0.231,5,27,5,32,10,2,4.7,0,0,1,1,0,2018-07-25,0.4
27001,481,3,1,KC,1,2018-07-25,2,211,0.243,5,28,4,32,10,1,4.7,0,0,1,1,0,2018-07-25,0.2
27002,761,0,1,KC,1,2018-07-25,3,211,0.298,5,28,8,32,10,0,4.7,0,0,1,0,1,2018-07-25,0.0
27003,213,0,1,KC,1,2018-07-25,4,211,0.271,5,31,5,32,10,2,4.7,0,0,1,1,0,2018-07-25,0.4
27004,526,3,1,KC,1,2018-07-25,5,211,0.238,5,42,16,32,10,3,4.7,0,0,1,1,0,2018-07-25,0.6
27005,826,0,1,KC,1,2018-07-25,6,211,0.164,5,28,2,32,10,0,4.7,0,0,1,0,1,2018-07-25,0.0
27006,359,0,1,KC,1,2018-07-25,7,211,0.206,4,28,5,32,10,1,4.7,0,0,1,1,0,2018-07-25,0.25
27007,294,0,1,KC,1,2018-07-25,8,211,0.265,4,30,3,32,10,1,4.7,0,0,1,1,0,2018-07-25,0.25
27008,207,3,1,KC,1,2018-07-25,9,211,0.226,4,26,3,32,10,1,4.7,0,0,1,1,0,2018-07-25,0.25
27009,241,0,1,KC,0,2018-07-25,1,331,0.3,5,31,5,29,6,2,4.53,0,0,1,1,0,2018-07-25,0.4
27010,569,3,1,KC,0,2018-07-25,2,331,0.243,5,28,2,29,6,1,4.53,0,0,1,1,0,2018-07-25,0.2
27011,316,1,1,KC,0,2018-07-25,3,331,0.249,5,32,10,29,6,2,4.53,0,0,0,1,0,2018-07-25,0.4
27012,590,0,1,KC,0,2018-07-25,4,331,0.227,4,30,9,29,6,1,4.53,0,0,1,1,0,2018-07-25,0.25
27013,441,0,1,KC,0,2018-07-25,5,331,0.236,4,27,4,29,6,0,4.53,0,0,1,0,1,2018-07-25,0.0
27014,565,0,1,KC,0,2018-07-25,6,331,0.204,4,29,4,29,6,1,4.53,0,0,1,1,0,2018-07-25,0.25
27015,331,1,1,KC,0,2018-07-25,7,331,0.236,4,36,14,29,6,1,4.53,0,0,0,1,0,2018-07-25,0.25
27016,329,0,1,KC,0,2018-07-25,8,331,0.203,4,34,11,29,6,1,4.53,0,0,1,1,0,2018-07-25,0.25
27017,702,3,1,KC,0,2018-07-25,9,331,0.263,4,25,5,29,6,2,4.53,0,0,1,1,0,2018-07-25,0.5
27018,577,1,1,CHC,1,2018-07-25,1,256,0.288,4,33,7,36,15,1,3.06,0,0,0,1,0,2018-07-25,0.25
27019,75,3,1,CHC,1,2018-07-25,2,256,0.244,4,27,6,36,15,0,3.06,0,0,1,0,1,2018-07-25,0.0
27020,372,0,1,CHC,1,2018-07-25,3,256,0.279,4,33,10,36,15,2,3.06,0,0,1,1,0,2018-07-25,0.5
27021,79,0,1,CHC,1,2018-07-25,4,256,0.3,4,33,9,36,15,1,3.06,0,0,1,1,0,2018-07-25,0.25
27022,836,0,1,CHC,1,2018-07-25,5,256,0.232,4,31,6,36,15,0,3.06,0,0,1,0,1,2018-07-25,0.0
27023,782,0,1,CHC,1,2018-07-25,6,256,0.23,3,30,7,36,15,0,3.06,0,0,1,0,1,2018-07-25,0.0
27024,803,0,1,CHC,1,2018-07-25,7,256,0.199,3,29,8,36,15,1,3.06,0,0,1,1,0,2018-07-25,0.3333333333333333
27025,701,0,1,CHC,1,2018-07-25,8,256,0.223,3,29,8,36,15,0,3.06,0,0,1,0,1,2018-07-25,0.0
27026,255,1,1,CHC,1,2018-07-25,9,256,0.0,2,29,7,36,15,0,3.06,0,0,0,0,1,2018-07-25,0.0
27027,469,1,1,CHC,0,2018-07-25,1,186,0.257,4,31,10,29,7,0,4.9,0,0,0,0,1,2018-07-25,0.0
27029,366,3,1,CHC,0,2018-07-25,3,186,0.292,3,39,14,29,7,1,4.9,0,0,1,1,0,2018-07-25,0.3333333333333333
27030,757,0,1,CHC,0,2018-07-25,4,186,0.278,3,28,5,29,7,1,4.9,0,0,1,1,0,2018-07-25,0.3333333333333333
27031,71,0,1,CHC,0,2018-07-25,5,186,0.269,3,26,5,29,7,0,4.9,0,0,1,0,1,2018-07-25,0.0
27032,327,1,1,CHC,0,2018-07-25,6,186,0.241,2,27,6,29,7,0,4.9,0,0,0,0,1,2018-07-25,0.0
27033,173,3,1,CHC,0,2018-07-25,7,186,0.256,3,26,4,29,7,0,4.9,0,0,1,0,1,2018-07-25,0.0
27034,337,1,1,CHC,0,2018-07-25,8,186,0.116,2,36,15,29,7,0,4.9,0,0,0,0,1,2018-07-25,0.0
27035,344,1,1,CHC,0,2018-07-25,9,186,0.272,3,31,7,29,7,0,4.9,0,0,0,0,1,2018-07-25,0.0
27036,352,1,0,TOR,1,2018-07-25,1,33,0.284,7,37,15,30,4,3,4.65,1,1,1,1,0,2018-07-25,0.42857142857142855
27037,322,1,0,TOR,1,2018-07-25,2,33,0.31,7,29,6,30,4,3,4.65,1,1,1,1,0,2018-07-25,0.42857142857142855
27038,209,3,0,TOR,1,2018-07-25,3,33,0.274,7,31,10,30,4,0,4.65,1,1,1,0,1,2018-07-25,0.0
27039,59,0,0,TOR,1,2018-07-25,4,33,0.225,6,33,9,30,4,2,4.65,1,1,0,1,0,2018-07-25,0.3333333333333333
27040,710,1,0,TOR,1,2018-07-25,5,33,0.192,6,33,11,30,4,0,4.65,1,1,1,0,1,2018-07-25,0.0
27041,134,3,0,TOR,1,2018-07-25,6,33,0.27,6,27,7,30,4,2,4.65,1,1,1,1,0,2018-07-25,0.3333333333333333
27042,723,1,0,TOR,1,2018-07-25,7,33,0.227,6,27,6,30,4,1,4.65,1,1,1,1,0,2018-07-25,0.16666666666666666
27043,243,0,0,TOR,1,2018-07-25,8,33,0.27,6,29,4,30,4,4,4.65,1,1,0,1,0,2018-07-25,0.6666666666666666
27044,792,1,0,TOR,1,2018-07-25,9,33,0.287,4,28,3,30,4,1,4.65,1,1,1,1,0,2018-07-25,0.25
27045,190,1,0,TOR,0,2018-07-25,1,323,0.229,6,39,16,38,15,2,5.4,1,1,1,1,0,2018-07-25,0.3333333333333333
27046,205,0,0,TOR,0,2018-07-25,2,323,0.297,6,27,3,38,15,2,5.4,1,1,0,1,0,2018-07-25,0.3333333333333333
27047,240,3,0,TOR,0,2018-07-25,3,323,0.251,6,34,11,38,15,3,5.4,1,1,1,1,0,2018-07-25,0.5
27048,479,3,0,TOR,0,2018-07-25,4,323,0.257,6,37,13,38,15,3,5.4,1,1,1,1,0,2018-07-25,0.5
27049,811,3,0,TOR,0,2018-07-25,5,323,0.237,5,33,6,38,15,0,5.4,1,1,1,0,1,2018-07-25,0.0
27050,130,0,0,TOR,0,2018-07-25,6,323,0.215,5,29,7,38,15,3,5.4,1,1,0,1,0,2018-07-25,0.6
27051,466,1,0,TOR,0,2018-07-25,7,323,0.273,2,28,4,38,15,0,5.4,1,1,1,0,1,2018-07-25,0.0
27052,753,0,0,TOR,0,2018-07-25,8,323,0.245,5,29,5,38,15,3,5.4,1,1,0,1,0,2018-07-25,0.6
27053,256,0,0,TOR,0,2018-07-25,9,323,0.25,5,30,3,38,15,0,5.4,1,1,0,0,1,2018-07-25,0.0
27054,427,1,0,SEA,1,2018-07-25,1,277,0.261,4,27,3,33,10,1,4.15,0,1,1,1,0,2018-07-25,0.25
27055,430,3,0,SEA,1,2018-07-25,2,277,0.276,4,28,4,33,10,1,4.15,0,1,1,1,0,2018-07-25,0.25
27056,354,0,0,SEA,1,2018-07-25,3,277,0.257,4,34,12,33,10,0,4.15,0,1,0,0,1,2018-07-25,0.0
27057,104,1,0,SEA,1,2018-07-25,4,277,0.278,3,32,10,33,10,1,4.15,0,1,1,1,0,2018-07-25,0.3333333333333333
27058,384,0,0,SEA,1,2018-07-25,5,277,0.279,4,33,11,33,10,0,4.15,0,1,0,0,1,2018-07-25,0.0
27059,705,1,0,SEA,1,2018-07-25,6,277,0.284,4,33,10,33,10,1,4.15,0,1,1,1,0,2018-07-25,0.25
27060,837,3,0,SEA,1,2018-07-25,7,277,0.252,4,34,13,33,10,0,4.15,0,1,1,0,1,2018-07-25,0.0
27061,84,0,0,SEA,1,2018-07-25,8,277,0.231,3,37,14,33,10,1,4.15,0,1,0,1,0,2018-07-25,0.3333333333333333
27062,738,0,0,SEA,1,2018-07-25,9,277,0.255,3,37,12,33,10,1,4.15,0,1,0,1,0,2018-07-25,0.3333333333333333
27063,460,1,1,SEA,0,2018-07-25,1,335,0.287,4,30,3,34,12,1,3.92,0,1,0,1,0,2018-07-25,0.25
27064,286,0,1,SEA,0,2018-07-25,2,335,0.321,4,30,9,34,12,1,3.92,0,1,1,1,0,2018-07-25,0.25
27065,603,0,1,SEA,0,2018-07-25,3,335,0.267,4,30,4,34,12,0,3.92,0,1,1,0,1,2018-07-25,0.0
27066,429,0,1,SEA,0,2018-07-25,4,335,0.262,3,40,16,34,12,0,3.92,0,1,1,0,1,2018-07-25,0.0
27067,96,1,1,SEA,0,2018-07-25,5,335,0.234,3,33,10,34,12,0,3.92,0,1,0,0,1,2018-07-25,0.0
27068,217,0,1,SEA,0,2018-07-25,6,335,0.249,3,28,5,34,12,2,3.92,0,1,1,1,0,2018-07-25,0.6666666666666666
27069,295,1,1,SEA,0,2018-07-25,7,335,0.261,3,36,11,34,12,0,3.92,0,1,0,0,1,2018-07-25,0.0
27070,618,0,1,SEA,0,2018-07-25,8,335,0.185,3,29,8,34,12,0,3.92,0,1,1,0,1,2018-07-25,0.0
27071,839,0,1,SEA,0,2018-07-25,9,335,0.225,3,29,5,34,12,0,3.92,0,1,1,0,1,2018-07-25,0.0
27072,477,0,1,TEX,1,2018-07-25,1,328,0.254,5,30,8,29,9,2,7.08,1,1,1,1,0,2018-07-25,0.4
27073,659,0,1,TEX,1,2018-07-25,2,328,0.262,3,28,5,29,9,1,7.08,1,1,1,1,0,2018-07-25,0.3333333333333333
27074,586,3,1,TEX,1,2018-07-25,3,328,0.282,5,36,12,29,9,1,7.08,1,1,1,1,0,2018-07-25,0.2
27075,472,0,1,TEX,1,2018-07-25,4,328,0.253,5,33,8,29,9,2,7.08,1,1,1,1,0,2018-07-25,0.4
27076,462,1,1,TEX,1,2018-07-25,5,328,0.236,5,26,5,29,9,1,7.08,1,1,0,1,0,2018-07-25,0.2
27077,383,0,1,TEX,1,2018-07-25,6,328,0.265,4,29,6,29,9,2,7.08,1,1,1,1,0,2018-07-25,0.5
27078,446,0,1,TEX,1,2018-07-25,7,328,0.259,4,27,4,29,9,1,7.08,1,1,1,1,0,2018-07-25,0.25
27079,251,0,1,TEX,1,2018-07-25,8,328,0.258,4,31,6,29,9,1,7.08,1,1,1,1,0,2018-07-25,0.25
27080,353,0,1,TEX,1,2018-07-25,9,328,0.217,4,32,8,29,9,1,7.08,1,1,1,1,0,2018-07-25,0.25
27082,713,1,0,TEX,0,2018-07-25,2,59,0.26,4,26,7,37,17,1,3.86,1,1,1,1,0,2018-07-25,0.25
27083,202,0,0,TEX,0,2018-07-25,3,59,0.267,4,32,12,37,17,1,3.86,1,1,0,1,0,2018-07-25,0.25
27084,426,0,0,TEX,0,2018-07-25,4,59,0.282,4,41,21,37,17,2,3.86,1,1,0,1,0,2018-07-25,0.5
27085,448,3,0,TEX,0,2018-07-25,5,59,0.247,4,27,7,37,17,0,3.86,1,1,1,0,1,2018-07-25,0.0
27086,50,1,0,TEX,0,2018-07-25,6,59,0.19,4,27,6,37,17,1,3.86,1,1,1,1,0,2018-07-25,0.25
27087,229,0,0,TEX,0,2018-07-25,7,59,0.212,4,36,9,37,17,1,3.86,1,1,0,1,0,2018-07-25,0.25
27088,501,1,0,TEX,0,2018-07-25,8,59,0.19,3,26,4,37,17,1,3.86,1,1,1,1,0,2018-07-25,0.3333333333333333
27089,719,0,0,TEX,0,2018-07-25,9,59,0.152,4,25,1,37,17,1,3.86,1,1,0,1,0,2018-07-25,0.25
27090,662,0,0,COL,1,2018-07-25,1,168,0.249,4,31,7,29,6,0,5.16,0,0,0,0,1,2018-07-25,0.0
27091,66,0,0,COL,1,2018-07-25,2,168,0.282,4,26,5,29,6,0,5.16,0,0,0,0,1,2018-07-25,0.0
27092,340,0,0,COL,1,2018-07-25,3,168,0.329,2,30,10,29,6,1,5.16,0,0,0,1,0,2018-07-25,0.5
27093,563,0,0,COL,1,2018-07-25,4,168,0.296,4,36,5,29,6,0,5.16,0,0,0,0,1,2018-07-25,0.0
27094,365,1,0,COL,1,2018-07-25,5,168,0.258,4,33,12,29,6,0,5.16,0,0,1,0,1,2018-07-25,0.0
27095,482,3,0,COL,1,2018-07-25,6,168,0.235,3,31,9,29,6,0,5.16,0,0,1,0,1,2018-07-25,0.0
27096,274,1,0,COL,1,2018-07-25,7,168,0.154,3,23,3,29,6,0,5.16,0,0,1,0,1,2018-07-25,0.0
27097,598,0,0,COL,1,2018-07-25,8,168,0.246,3,29,8,29,6,0,5.16,0,0,0,0,1,2018-07-25,0.0
27098,196,0,0,COL,1,2018-07-25,9,168,0.25,2,37,13,29,6,0,5.16,0,0,0,0,1,2018-07-25,0.0
27099,583,1,0,COL,0,2018-07-25,1,314,0.288,5,34,10,37,13,1,2.89,0,0,1,1,0,2018-07-25,0.2
27100,513,0,0,COL,0,2018-07-25,2,314,0.241,4,35,11,37,13,2,2.89,0,0,0,1,0,2018-07-25,0.5
27101,634,0,0,COL,0,2018-07-25,3,314,0.306,4,29,8,37,13,0,2.89,0,0,0,0,1,2018-07-25,0.0
27102,754,1,0,COL,0,2018-07-25,4,314,0.277,4,35,12,37,13,1,2.89,0,0,1,1,0,2018-07-25,0.25
27103,443,0,0,COL,0,2018-07-25,5,314,0.291,4,28,5,37,13,1,2.89,0,0,0,1,0,2018-07-25,0.25
27104,335,1,0,COL,0,2018-07-25,6,314,0.287,4,33,11,37,13,0,2.89,0,0,1,0,1,2018-07-25,0.0
27105,166,0,0,COL,0,2018-07-25,7,314,0.25,4,26,3,37,13,1,2.89,0,0,0,1,0,2018-07-25,0.25
27106,34,0,0,COL,0,2018-07-25,8,314,0.286,4,29,5,37,13,2,2.89,0,0,0,1,0,2018-07-25,0.5
27107,816,0,0,COL,0,2018-07-25,9,314,0.097,2,29,6,37,13,0,2.89,0,0,0,0,1,2018-07-25,0.0
27108,81,0,1,LAA,1,2018-07-25,1,299,0.247,4,27,5,29,7,0,2.62,0,0,1,0,1,2018-07-25,0.0
27109,184,3,1,LAA,1,2018-07-25,2,299,0.282,4,29,8,29,7,1,2.62,0,0,1,1,0,2018-07-25,0.25
27110,609,0,1,LAA,1,2018-07-25,3,299,0.255,4,30,3,29,7,2,2.62,0,0,1,1,0,2018-07-25,0.5
27111,214,0,1,LAA,1,2018-07-25,4,299,0.268,4,29,9,29,7,1,2.62,0,0,1,1,0,2018-07-25,0.25
27112,24,3,1,LAA,1,2018-07-25,5,299,0.232,4,25,5,29,7,0,2.62,0,0,1,0,1,2018-07-25,0.0
27113,272,0,1,LAA,1,2018-07-25,6,299,0.221,4,29,5,29,7,1,2.62,0,0,1,1,0,2018-07-25,0.25
27114,611,3,1,LAA,1,2018-07-25,7,299,0.255,4,28,7,29,7,0,2.62,0,0,1,0,1,2018-07-25,0.0
27115,720,1,1,LAA,1,2018-07-25,8,299,0.286,4,28,5,29,7,0,2.62,0,0,0,0,1,2018-07-25,0.0
27116,435,0,1,LAA,1,2018-07-25,9,299,0.215,3,29,4,29,7,1,2.62,0,0,1,1,0,2018-07-25,0.3333333333333333
27117,640,1,0,LAA,0,2018-07-25,1,289,0.193,5,33,9,39,13,2,4.53,0,0,1,1,0,2018-07-25,0.4
27118,491,1,0,LAA,0,2018-07-25,2,289,0.278,5,26,3,39,13,1,4.53,0,0,1,1,0,2018-07-25,0.2
27119,665,0,0,LAA,0,2018-07-25,3,289,0.311,5,29,10,39,13,3,4.53,0,0,0,1,0,2018-07-25,0.6
27120,262,0,0,LAA,0,2018-07-25,4,289,0.248,4,33,14,39,13,0,4.53,0,0,0,0,1,2018-07-25,0.0
27121,373,0,0,LAA,0,2018-07-25,5,289,0.253,4,40,20,39,13,3,4.53,0,0,0,1,0,2018-07-25,0.75
27122,594,0,0,LAA,0,2018-07-25,6,289,0.305,4,31,9,39,13,2,4.53,0,0,0,1,0,2018-07-25,0.5
27123,755,1,0,LAA,0,2018-07-25,7,289,0.204,4,35,11,39,13,1,4.53,0,0,1,1,0,2018-07-25,0.25
27124,98,0,0,LAA,0,2018-07-25,8,289,0.261,4,28,2,39,13,0,4.53,0,0,0,0,1,2018-07-25,0.0
27125,808,0,0,LAA,0,2018-07-25,9,289,0.303,4,26,3,39,13,2,4.53,0,0,0,1,0,2018-07-25,0.5
27126,577,1,0,CHC,1,2018-07-26,1,276,0.29,5,33,7,31,9,2,4.98,0,0,1,1,0,2018-07-26,0.4
27127,372,0,0,CHC,1,2018-07-26,2,276,0.277,5,33,10,31,9,0,4.98,0,0,0,0,1,2018-07-26,0.0
27128,79,0,0,CHC,1,2018-07-26,3,276,0.294,5,33,9,31,9,0,4.98,0,0,0,0,1,2018-07-26,0.0
27129,836,0,0,CHC,1,2018-07-26,4,276,0.24,5,31,6,31,9,2,4.98,0,0,0,1,0,2018-07-26,0.4
27130,416,1,0,CHC,1,2018-07-26,5,276,0.222,1,30,7,31,9,0,4.98,0,0,1,0,1,2018-07-26,0.0
27131,674,1,0,CHC,1,2018-07-26,6,276,0.263,4,34,10,31,9,1,4.98,0,0,1,1,0,2018-07-26,0.25
27132,782,0,0,CHC,1,2018-07-26,7,276,0.234,4,30,7,31,9,2,4.98,0,0,0,1,0,2018-07-26,0.5
27133,695,1,0,CHC,1,2018-07-26,8,276,0.152,4,33,12,31,9,1,4.98,0,0,1,1,0,2018-07-26,0.25
27134,708,0,0,CHC,1,2018-07-26,9,276,0.083,3,30,6,31,9,0,4.98,0,0,0,0,1,2018-07-26,0.0
27135,469,1,0,CHC,0,2018-07-26,1,230,0.261,5,31,10,30,6,3,4.73,0,0,1,1,0,2018-07-26,0.6
27137,90,1,0,CHC,0,2018-07-26,3,230,0.281,4,31,11,30,6,0,4.73,0,0,1,0,1,2018-07-26,0.0
27138,757,0,0,CHC,0,2018-07-26,4,230,0.278,4,28,5,30,6,1,4.73,0,0,0,1,0,2018-07-26,0.25
27139,173,3,0,CHC,0,2018-07-26,5,230,0.252,4,26,4,30,6,0,4.73,0,0,1,0,1,2018-07-26,0.0
27140,327,1,0,CHC,0,2018-07-26,6,230,0.245,4,27,6,30,6,2,4.73,0,0,1,1,0,2018-07-26,0.5
27141,71,0,0,CHC,0,2018-07-26,7,230,0.266,3,26,5,30,6,0,4.73,0,0,0,0,1,2018-07-26,0.0
27142,191,0,0,CHC,0,2018-07-26,8,230,0.13,1,31,9,30,6,0,4.73,0,0,0,0,1,2018-07-26,0.0
27143,15,0,0,CHC,0,2018-07-26,9,230,0.326,4,27,3,30,6,2,4.73,0,0,0,1,0,2018-07-26,0.5
27144,24,3,0,LAA,1,2018-07-26,1,78,0.23,5,25,5,30,6,0,4.82,0,0,1,0,1,2018-07-26,0.0
27145,611,3,0,LAA,1,2018-07-26,2,78,0.253,5,28,7,30,6,0,4.82,0,0,1,0,1,2018-07-26,0.0
27146,609,0,0,LAA,1,2018-07-26,3,78,0.258,5,30,3,30,6,2,4.82,0,0,0,1,0,2018-07-26,0.4
27147,214,0,0,LAA,1,2018-07-26,4,78,0.272,5,29,9,30,6,2,4.82,0,0,0,1,0,2018-07-26,0.4
27148,10,1,0,LAA,1,2018-07-26,5,78,0.231,4,29,2,30,6,2,4.82,0,0,1,1,0,2018-07-26,0.5
27149,184,3,0,LAA,1,2018-07-26,6,78,0.282,4,29,8,30,6,1,4.82,0,0,1,1,0,2018-07-26,0.25
27150,608,1,0,LAA,1,2018-07-26,7,78,0.223,3,28,4,30,6,1,4.82,0,0,1,1,0,2018-07-26,0.3333333333333333
27151,81,0,0,LAA,1,2018-07-26,8,78,0.244,4,27,5,30,6,0,4.82,0,0,0,0,1,2018-07-26,0.0
27152,734,0,0,LAA,1,2018-07-26,9,78,0.298,4,32,5,30,6,1,4.82,0,0,0,1,0,2018-07-26,0.25
27153,640,1,0,LAA,0,2018-07-26,1,291,0.196,5,33,9,29,4,2,5.4,0,0,1,1,0,2018-07-26,0.4
27154,491,1,0,LAA,0,2018-07-26,2,291,0.27,5,26,3,29,4,0,5.4,0,0,1,0,1,2018-07-26,0.0
27155,665,0,0,LAA,0,2018-07-26,3,291,0.311,5,29,10,29,4,1,5.4,0,0,0,1,0,2018-07-26,0.2
27156,262,0,0,LAA,0,2018-07-26,4,291,0.255,5,33,14,29,4,4,5.4,0,0,0,1,0,2018-07-26,0.8
27157,373,0,0,LAA,0,2018-07-26,5,291,0.253,5,40,20,29,4,1,5.4,0,0,0,1,0,2018-07-26,0.2
27158,594,0,0,LAA,0,2018-07-26,6,291,0.307,5,31,9,29,4,2,5.4,0,0,0,1,0,2018-07-26,0.4
27159,666,0,0,LAA,0,2018-07-26,7,291,0.234,5,38,14,29,4,3,5.4,0,0,0,1,0,2018-07-26,0.6
27160,748,1,0,LAA,0,2018-07-26,8,291,0.5,5,31,1,29,4,2,5.4,0,0,1,1,0,2018-07-26,0.4
27161,808,0,0,LAA,0,2018-07-26,9,291,0.301,5,26,3,29,4,1,5.4,0,0,0,1,0,2018-07-26,0.2
27162,241,0,0,NYY,1,2018-07-26,1,172,0.302,5,31,5,31,8,2,5.08,0,0,0,1,0,2018-07-26,0.4
27163,569,3,0,NYY,1,2018-07-26,2,172,0.237,4,28,2,31,8,0,5.08,0,0,1,0,1,2018-07-26,0.0
27164,316,1,0,NYY,1,2018-07-26,3,172,0.249,4,32,10,31,8,1,5.08,0,0,1,1,0,2018-07-26,0.25
27165,590,0,0,NYY,1,2018-07-26,4,172,0.227,4,30,9,31,8,1,5.08,0,0,0,1,0,2018-07-26,0.25
27166,242,1,0,NYY,1,2018-07-26,5,172,0.242,4,34,10,31,8,0,5.08,0,0,1,0,1,2018-07-26,0.0
27167,441,0,0,NYY,1,2018-07-26,6,172,0.237,4,27,4,31,8,1,5.08,0,0,0,1,0,2018-07-26,0.25
27168,331,1,0,NYY,1,2018-07-26,7,172,0.233,4,36,14,31,8,0,5.08,0,0,1,0,1,2018-07-26,0.0
27169,392,1,0,NYY,1,2018-07-26,8,172,0.243,4,30,5,31,8,2,5.08,0,0,1,1,0,2018-07-26,0.5
27170,702,3,0,NYY,1,2018-07-26,9,172,0.275,4,25,5,31,8,2,5.08,0,0,1,1,0,2018-07-26,0.5
27171,232,1,0,NYY,0,2018-07-26,1,223,0.249,5,37,13,28,4,1,5.06,0,0,1,1,0,2018-07-26,0.2
27172,610,0,0,NYY,0,2018-07-26,2,223,0.285,2,28,5,28,4,1,5.06,0,0,0,1,0,2018-07-26,0.5
27173,349,1,0,NYY,0,2018-07-26,3,223,0.263,5,30,9,28,4,2,5.06,0,0,1,1,0,2018-07-26,0.4
27174,330,0,0,NYY,0,2018-07-26,4,223,0.281,4,31,11,28,4,0,5.06,0,0,0,0,1,2018-07-26,0.0
27175,83,3,0,NYY,0,2018-07-26,5,223,0.245,4,31,8,28,4,2,5.06,0,0,1,1,0,2018-07-26,0.5
27176,125,0,0,NYY,0,2018-07-26,6,223,0.289,4,24,3,28,4,1,5.06,0,0,0,1,0,2018-07-26,0.25
27177,396,1,0,NYY,0,2018-07-26,7,223,0.228,4,28,4,28,4,0,5.06,0,0,1,0,1,2018-07-26,0.0
27178,239,3,0,NYY,0,2018-07-26,8,223,0.213,4,35,12,28,4,2,5.06,0,0,1,1,0,2018-07-26,0.5
27179,313,0,0,NYY,0,2018-07-26,9,223,0.261,4,32,9,28,4,1,5.06,0,0,0,1,0,2018-07-26,0.25
27180,541,0,0,PIT,1,2018-07-26,1,42,0.251,6,25,4,29,2,2,4.8,0,0,0,1,0,2018-07-26,0.3333333333333333
27181,561,3,0,PIT,1,2018-07-26,2,42,0.277,6,35,14,29,2,3,4.8,0,0,1,1,0,2018-07-26,0.5
27182,798,1,0,PIT,1,2018-07-26,3,42,0.226,6,27,6,29,2,1,4.8,0,0,1,1,0,2018-07-26,0.16666666666666666
27183,862,0,0,PIT,1,2018-07-26,4,42,0.268,6,29,8,29,2,2,4.8,0,0,0,1,0,2018-07-26,0.3333333333333333
27184,810,1,0,PIT,1,2018-07-26,5,42,0.251,5,27,5,29,2,1,4.8,0,0,1,1,0,2018-07-26,0.2
27185,219,0,0,PIT,1,2018-07-26,6,42,0.217,6,40,15,29,2,2,4.8,0,0,0,1,0,2018-07-26,0.3333333333333333
27186,455,1,0,PIT,1,2018-07-26,7,42,0.667,5,28,3,29,2,1,4.8,0,0,1,1,0,2018-07-26,0.2
27187,554,0,0,PIT,1,2018-07-26,8,42,0.227,5,32,8,29,2,1,4.8,0,0,0,1,0,2018-07-26,0.2
27188,475,0,0,PIT,1,2018-07-26,9,42,0.088,3,29,6,29,2,0,4.8,0,0,0,0,1,2018-07-26,0.0
27189,683,0,1,PIT,0,2018-07-26,1,305,0.222,5,27,4,29,6,2,3.79,0,0,1,1,0,2018-07-26,0.4
27190,762,0,1,PIT,0,2018-07-26,2,305,0.254,4,33,10,29,6,1,3.79,0,0,1,1,0,2018-07-26,0.25
27191,29,1,1,PIT,0,2018-07-26,3,305,0.236,4,29,7,29,6,0,3.79,0,0,0,0,1,2018-07-26,0.0
27192,623,0,1,PIT,0,2018-07-26,4,305,0.275,4,37,11,29,6,1,3.79,0,0,1,1,0,2018-07-26,0.25
27193,174,3,1,PIT,0,2018-07-26,5,305,0.267,4,28,5,29,6,0,3.79,0,0,1,0,1,2018-07-26,0.0
27194,604,0,1,PIT,0,2018-07-26,6,305,0.238,4,34,13,29,6,0,3.79,0,0,1,0,1,2018-07-26,0.0
